lat_bin,time,total_area,n_stations,mid_lat,mid_lon
lat_36_44990,1990-08-15,2999052,15874,36.9879730149721,-122.195630231672
lat_36_44990,1990-11-15,1499311,15874,36.9879730149721,-122.195630231672
lat_36_44990,1991-02-15,1530,15874,36.9879730149721,-122.195630231672
lat_36_44990,1991-05-15,785017,15874,36.9879730149721,-122.195630231672
lat_36_44990,1991-08-15,3202021,15874,36.9879730149721,-122.195630231672
lat_36_44990,1991-11-15,71018,15874,36.9879730149721,-122.195630231672
lat_36_44990,1992-02-15,2102,15874,36.9879730149721,-122.195630231672
lat_36_44990,1992-05-15,1385898,15874,36.9879730149721,-122.195630231672
lat_36_44990,1992-08-15,3352768,15874,36.9879730149721,-122.195630231672
lat_36_44990,1992-11-15,463570,15874,36.9879730149721,-122.195630231672
lat_36_44990,1993-02-15,66250,15874,36.9879730149721,-122.195630231672
lat_36_44990,1993-05-15,1580974,15874,36.9879730149721,-122.195630231672
lat_36_44990,1993-08-15,3362445,15874,36.9879730149721,-122.195630231672
lat_36_44990,1993-11-15,610723,15874,36.9879730149721,-122.195630231672
lat_36_44990,1994-02-15,20894,15874,36.9879730149721,-122.195630231672
lat_36_44990,1994-05-15,1020208,15874,36.9879730149721,-122.195630231672
lat_36_44990,1994-08-15,2773989,15874,36.9879730149721,-122.195630231672
lat_36_44990,1994-11-15,578112,15874,36.9879730149721,-122.195630231672
lat_36_44990,1995-02-15,166385,15874,36.9879730149721,-122.195630231672
lat_36_44990,1995-05-15,49515,15874,36.9879730149721,-122.195630231672
lat_36_44990,1995-08-15,955184,15874,36.9879730149721,-122.195630231672
lat_36_44990,1995-11-15,355783,15874,36.9879730149721,-122.195630231672
lat_36_44990,1996-02-15,15602,15874,36.9879730149721,-122.195630231672
lat_36_44990,1996-05-15,478044,15874,36.9879730149721,-122.195630231672
lat_36_44990,1996-08-15,94012,15874,36.9879730149721,-122.195630231672
lat_36_44990,1996-11-15,638226,15874,36.9879730149721,-122.195630231672
lat_36_44990,1997-02-15,61533,15874,36.9879730149721,-122.195630231672
lat_36_44990,1997-05-15,1406233,15874,36.9879730149721,-122.195630231672
lat_36_44990,1997-08-15,1431691,15874,36.9879730149721,-122.195630231672
lat_36_44990,1997-11-15,319825,15874,36.9879730149721,-122.195630231672
lat_36_44990,1998-02-15,4389,15874,36.9879730149721,-122.195630231672
lat_36_44990,1998-05-15,146046,15874,36.9879730149721,-122.195630231672
lat_36_44990,1998-08-15,491385,15874,36.9879730149721,-122.195630231672
lat_36_44990,1998-11-15,495919,15874,36.9879730149721,-122.195630231672
lat_36_44990,1999-02-15,89904,15874,36.9879730149721,-122.195630231672
lat_36_44990,1999-05-15,1249640,15874,36.9879730149721,-122.195630231672
lat_36_44990,1999-08-15,2982231,15874,36.9879730149721,-122.195630231672
lat_36_44990,1999-11-15,609534,15874,36.9879730149721,-122.195630231672
lat_36_44990,2000-02-15,3024,15874,36.9879730149721,-122.195630231672
lat_36_44990,2000-05-15,233006,15874,36.9879730149721,-122.195630231672
lat_36_44990,2000-08-15,2784005,15874,36.9879730149721,-122.195630231672
lat_36_44990,2000-11-15,1245096,15874,36.9879730149721,-122.195630231672
lat_36_44990,2001-02-15,270464,15874,36.9879730149721,-122.195630231672
lat_36_44990,2001-05-15,1785398,15874,36.9879730149721,-122.195630231672
lat_36_44990,2001-08-15,2669424,15874,36.9879730149721,-122.195630231672
lat_36_44990,2001-11-15,934220,15874,36.9879730149721,-122.195630231672
lat_36_44990,2002-02-15,76039,15874,36.9879730149721,-122.195630231672
lat_36_44990,2002-05-15,1692178,15874,36.9879730149721,-122.195630231672
lat_36_44990,2002-08-15,2769064,15874,36.9879730149721,-122.195630231672
lat_36_44990,2002-11-15,991193,15874,36.9879730149721,-122.195630231672
lat_36_44990,2003-02-15,1358,15874,36.9879730149721,-122.195630231672
lat_36_44990,2003-05-15,242419,15874,36.9879730149721,-122.195630231672
lat_36_44990,2003-08-15,1319750,15874,36.9879730149721,-122.195630231672
lat_36_44990,2003-11-15,550941,15874,36.9879730149721,-122.195630231672
lat_36_44990,2004-02-15,158300,15874,36.9879730149721,-122.195630231672
lat_36_44990,2004-05-15,970599,15874,36.9879730149721,-122.195630231672
lat_36_44990,2004-08-15,2542646,15874,36.9879730149721,-122.195630231672
lat_36_44990,2004-11-15,756068,15874,36.9879730149721,-122.195630231672
lat_36_44990,2005-02-15,61251,15874,36.9879730149721,-122.195630231672
lat_36_44990,2005-05-15,691072,15874,36.9879730149721,-122.195630231672
lat_36_44990,2005-08-15,2457257,15874,36.9879730149721,-122.195630231672
lat_36_44990,2005-11-15,1365034,15874,36.9879730149721,-122.195630231672
lat_36_44990,2006-02-15,49624,15874,36.9879730149721,-122.195630231672
lat_36_44990,2006-05-15,559415,15874,36.9879730149721,-122.195630231672
lat_36_44990,2006-08-15,1720103,15874,36.9879730149721,-122.195630231672
lat_36_44990,2006-11-15,65227,15874,36.9879730149721,-122.195630231672
lat_36_44990,2007-02-15,50230,15874,36.9879730149721,-122.195630231672
lat_36_44990,2007-05-15,715035,15874,36.9879730149721,-122.195630231672
lat_36_44990,2007-08-15,2529415,15874,36.9879730149721,-122.195630231672
lat_36_44990,2007-11-15,947011,15874,36.9879730149721,-122.195630231672
lat_36_44990,2008-02-15,9253,15874,36.9879730149721,-122.195630231672
lat_36_44990,2008-05-15,674049,15874,36.9879730149721,-122.195630231672
lat_36_44990,2008-08-15,2924068,15874,36.9879730149721,-122.195630231672
lat_36_44990,2008-11-15,1187551,15874,36.9879730149721,-122.195630231672
lat_36_44990,2009-02-15,320544,15874,36.9879730149721,-122.195630231672
lat_36_44990,2009-05-15,1496430,15874,36.9879730149721,-122.195630231672
lat_36_44990,2009-08-15,3098450,15874,36.9879730149721,-122.195630231672
lat_36_44990,2009-11-15,275558,15874,36.9879730149721,-122.195630231672
lat_36_44990,2010-02-15,150598,15874,36.9879730149721,-122.195630231672
lat_36_44990,2010-05-15,818143,15874,36.9879730149721,-122.195630231672
lat_36_44990,2010-08-15,2248754,15874,36.9879730149721,-122.195630231672
lat_36_44990,2010-11-15,855810,15874,36.9879730149721,-122.195630231672
lat_36_44990,2011-02-15,106761,15874,36.9879730149721,-122.195630231672
lat_36_44990,2011-05-15,880306,15874,36.9879730149721,-122.195630231672
lat_36_44990,2011-08-15,1921217,15874,36.9879730149721,-122.195630231672
lat_36_44990,2011-11-15,195963,15874,36.9879730149721,-122.195630231672
lat_36_44990,2012-02-15,156956,15874,36.9879730149721,-122.195630231672
lat_36_44990,2012-05-15,708776,15874,36.9879730149721,-122.195630231672
lat_36_44990,2012-08-15,2376443,15874,36.9879730149721,-122.195630231672
lat_36_44990,2012-11-15,522570,15874,36.9879730149721,-122.195630231672
lat_36_44990,2013-02-15,133089,15874,36.9879730149721,-122.195630231672
lat_36_44990,2013-05-15,1047618,15874,36.9879730149721,-122.195630231672
lat_36_44990,2013-08-15,1793572,15874,36.9879730149721,-122.195630231672
lat_36_44990,2013-11-15,498911,15874,36.9879730149721,-122.195630231672
lat_36_44990,2014-02-15,68742,15874,36.9879730149721,-122.195630231672
lat_36_44990,2014-05-15,707962,15874,36.9879730149721,-122.195630231672
lat_36_44990,2014-08-15,989953,15874,36.9879730149721,-122.195630231672
lat_36_44990,2014-11-15,151876,15874,36.9879730149721,-122.195630231672
lat_36_44990,2015-02-15,80980,15874,36.9879730149721,-122.195630231672
lat_36_44990,2015-05-15,1110304,15874,36.9879730149721,-122.195630231672
lat_36_44990,2015-08-15,1323600,15874,36.9879730149721,-122.195630231672
lat_36_44990,2015-11-15,164478,15874,36.9879730149721,-122.195630231672
lat_36_44990,2016-02-15,160028,15874,36.9879730149721,-122.195630231672
lat_36_44990,2016-05-15,1163524,15874,36.9879730149721,-122.195630231672
lat_36_44990,2016-08-15,1159777,15874,36.9879730149721,-122.195630231672
lat_36_44990,2016-11-15,258837,15874,36.9879730149721,-122.195630231672
lat_36_44990,2017-02-15,14533,15874,36.9879730149721,-122.195630231672
lat_36_44990,2017-05-15,296235,15874,36.9879730149721,-122.195630231672
lat_36_44990,2017-08-15,1175904,15874,36.9879730149721,-122.195630231672
lat_36_44990,2017-11-15,229345,15874,36.9879730149721,-122.195630231672
lat_36_44990,2018-02-15,75222,15874,36.9879730149721,-122.195630231672
lat_36_44990,2018-05-15,1149852,15874,36.9879730149721,-122.195630231672
lat_36_44990,2018-08-15,1331337,15874,36.9879730149721,-122.195630231672
lat_36_44990,2018-11-15,320752,15874,36.9879730149721,-122.195630231672
lat_36_44990,2019-02-15,54137,15874,36.9879730149721,-122.195630231672
lat_36_44990,2019-05-15,494987,15874,36.9879730149721,-122.195630231672
lat_36_44990,2019-08-15,703273,15874,36.9879730149721,-122.195630231672
lat_36_44990,2019-11-15,275610,15874,36.9879730149721,-122.195630231672
lat_36_44990,2020-02-15,124842,15874,36.9879730149721,-122.195630231672
lat_36_44990,2020-05-15,642576,15874,36.9879730149721,-122.195630231672
lat_36_44990,2020-08-15,676115,15874,36.9879730149721,-122.195630231672
lat_36_44990,2020-11-15,197714,15874,36.9879730149721,-122.195630231672
lat_36_44990,2021-02-15,110508,15874,36.9879730149721,-122.195630231672
lat_36_44990,2021-05-15,1097525,15874,36.9879730149721,-122.195630231672
lat_36_44990,2021-08-15,712127,15874,36.9879730149721,-122.195630231672
lat_36_44990,2021-11-15,74780,15874,36.9879730149721,-122.195630231672
lat_36_44990,2022-02-15,75650,15874,36.9879730149721,-122.195630231672
lat_36_44990,2022-05-15,917380,15874,36.9879730149721,-122.195630231672
lat_36_44990,2022-08-15,1244223,15874,36.9879730149721,-122.195630231672
lat_36_44990,2022-11-15,149335,15874,36.9879730149721,-122.195630231672
lat_36_44990,2023-02-15,1098,15874,36.9879730149721,-122.195630231672
lat_36_44990,2023-05-15,21303,15874,36.9879730149721,-122.195630231672
lat_36_44990,2023-08-15,250631,15874,36.9879730149721,-122.195630231672
lat_36_44990,2023-11-15,17228,15874,36.9879730149721,-122.195630231672
lat_36_44990,2024-02-15,2513,15874,36.9879730149721,-122.195630231672
lat_36_44990,2024-05-15,244058,15874,36.9879730149721,-122.195630231672
lat_36_44990,2024-08-15,404055,15874,36.9879730149721,-122.195630231672
lat_36_44990,2024-11-15,88914,15874,36.9879730149721,-122.195630231672
lat_36_44091,1984-02-15,,210,36.4454532482618,-121.929703940292
lat_36_44091,1984-05-15,5430,210,36.4454532482618,-121.929703940292
lat_36_44091,1984-08-15,82400,210,36.4454532482618,-121.929703940292
lat_36_44091,1984-11-15,85338,210,36.4454532482618,-121.929703940292
lat_36_44091,1985-02-15,,210,36.4454532482618,-121.929703940292
lat_36_44091,1985-05-15,39889,210,36.4454532482618,-121.929703940292
lat_36_44091,1985-08-15,145119,210,36.4454532482618,-121.929703940292
lat_36_44091,1985-11-15,104392,210,36.4454532482618,-121.929703940292
lat_36_44091,1986-02-15,644,210,36.4454532482618,-121.929703940292
lat_36_44091,1986-05-15,12523,210,36.4454532482618,-121.929703940292
lat_36_44091,1986-08-15,86106,210,36.4454532482618,-121.929703940292
lat_36_44091,1986-11-15,55159,210,36.4454532482618,-121.929703940292
lat_36_44091,1987-02-15,4824,210,36.4454532482618,-121.929703940292
lat_36_44091,1987-05-15,1960,210,36.4454532482618,-121.929703940292
lat_36_44091,1987-08-15,84555,210,36.4454532482618,-121.929703940292
lat_36_44091,1987-11-15,88731,210,36.4454532482618,-121.929703940292
lat_36_44091,1988-02-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,1988-05-15,25436,210,36.4454532482618,-121.929703940292
lat_36_44091,1988-08-15,101205,210,36.4454532482618,-121.929703940292
lat_36_44091,1988-11-15,50918,210,36.4454532482618,-121.929703940292
lat_36_44091,1989-02-15,11493,210,36.4454532482618,-121.929703940292
lat_36_44091,1989-05-15,38856,210,36.4454532482618,-121.929703940292
lat_36_44091,1989-08-15,111082,210,36.4454532482618,-121.929703940292
lat_36_44091,1989-11-15,35694,210,36.4454532482618,-121.929703940292
lat_36_44091,1990-02-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,1990-05-15,2796,210,36.4454532482618,-121.929703940292
lat_36_44091,1990-08-15,88861,210,36.4454532482618,-121.929703940292
lat_36_44091,1990-11-15,66357,210,36.4454532482618,-121.929703940292
lat_36_44091,1991-02-15,,210,36.4454532482618,-121.929703940292
lat_36_44091,1991-05-15,9409,210,36.4454532482618,-121.929703940292
lat_36_44091,1991-08-15,78066,210,36.4454532482618,-121.929703940292
lat_36_44091,1991-11-15,2309,210,36.4454532482618,-121.929703940292
lat_36_44091,1992-02-15,,210,36.4454532482618,-121.929703940292
lat_36_44091,1992-05-15,27334,210,36.4454532482618,-121.929703940292
lat_36_44091,1992-08-15,109979,210,36.4454532482618,-121.929703940292
lat_36_44091,1992-11-15,39681,210,36.4454532482618,-121.929703940292
lat_36_44091,1993-02-15,3261,210,36.4454532482618,-121.929703940292
lat_36_44091,1993-05-15,17676,210,36.4454532482618,-121.929703940292
lat_36_44091,1993-08-15,79847,210,36.4454532482618,-121.929703940292
lat_36_44091,1993-11-15,16633,210,36.4454532482618,-121.929703940292
lat_36_44091,1994-02-15,265,210,36.4454532482618,-121.929703940292
lat_36_44091,1994-05-15,4599,210,36.4454532482618,-121.929703940292
lat_36_44091,1994-08-15,33021,210,36.4454532482618,-121.929703940292
lat_36_44091,1994-11-15,32953,210,36.4454532482618,-121.929703940292
lat_36_44091,1995-02-15,308,210,36.4454532482618,-121.929703940292
lat_36_44091,1995-05-15,4062,210,36.4454532482618,-121.929703940292
lat_36_44091,1995-08-15,71581,210,36.4454532482618,-121.929703940292
lat_36_44091,1995-11-15,36132,210,36.4454532482618,-121.929703940292
lat_36_44091,1996-02-15,1638,210,36.4454532482618,-121.929703940292
lat_36_44091,1996-05-15,6826,210,36.4454532482618,-121.929703940292
lat_36_44091,1996-08-15,,210,36.4454532482618,-121.929703940292
lat_36_44091,1996-11-15,34452,210,36.4454532482618,-121.929703940292
lat_36_44091,1997-02-15,1029,210,36.4454532482618,-121.929703940292
lat_36_44091,1997-05-15,14994,210,36.4454532482618,-121.929703940292
lat_36_44091,1997-08-15,43701,210,36.4454532482618,-121.929703940292
lat_36_44091,1997-11-15,10292,210,36.4454532482618,-121.929703940292
lat_36_44091,1998-02-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,1998-05-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,1998-08-15,1245,210,36.4454532482618,-121.929703940292
lat_36_44091,1998-11-15,1750,210,36.4454532482618,-121.929703940292
lat_36_44091,1999-02-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,1999-05-15,1422,210,36.4454532482618,-121.929703940292
lat_36_44091,1999-08-15,73513,210,36.4454532482618,-121.929703940292
lat_36_44091,1999-11-15,29696,210,36.4454532482618,-121.929703940292
lat_36_44091,2000-02-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,2000-05-15,1091,210,36.4454532482618,-121.929703940292
lat_36_44091,2000-08-15,84064,210,36.4454532482618,-121.929703940292
lat_36_44091,2000-11-15,59656,210,36.4454532482618,-121.929703940292
lat_36_44091,2001-02-15,3073,210,36.4454532482618,-121.929703940292
lat_36_44091,2001-05-15,32812,210,36.4454532482618,-121.929703940292
lat_36_44091,2001-08-15,98675,210,36.4454532482618,-121.929703940292
lat_36_44091,2001-11-15,43037,210,36.4454532482618,-121.929703940292
lat_36_44091,2002-02-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,2002-05-15,7403,210,36.4454532482618,-121.929703940292
lat_36_44091,2002-08-15,66398,210,36.4454532482618,-121.929703940292
lat_36_44091,2002-11-15,32330,210,36.4454532482618,-121.929703940292
lat_36_44091,2003-02-15,117,210,36.4454532482618,-121.929703940292
lat_36_44091,2003-05-15,1264,210,36.4454532482618,-121.929703940292
lat_36_44091,2003-08-15,46364,210,36.4454532482618,-121.929703940292
lat_36_44091,2003-11-15,26604,210,36.4454532482618,-121.929703940292
lat_36_44091,2004-02-15,1440,210,36.4454532482618,-121.929703940292
lat_36_44091,2004-05-15,6148,210,36.4454532482618,-121.929703940292
lat_36_44091,2004-08-15,66302,210,36.4454532482618,-121.929703940292
lat_36_44091,2004-11-15,34050,210,36.4454532482618,-121.929703940292
lat_36_44091,2005-02-15,1034,210,36.4454532482618,-121.929703940292
lat_36_44091,2005-05-15,10713,210,36.4454532482618,-121.929703940292
lat_36_44091,2005-08-15,82376,210,36.4454532482618,-121.929703940292
lat_36_44091,2005-11-15,67058,210,36.4454532482618,-121.929703940292
lat_36_44091,2006-02-15,3073,210,36.4454532482618,-121.929703940292
lat_36_44091,2006-05-15,25437,210,36.4454532482618,-121.929703940292
lat_36_44091,2006-08-15,63161,210,36.4454532482618,-121.929703940292
lat_36_44091,2006-11-15,23985,210,36.4454532482618,-121.929703940292
lat_36_44091,2007-02-15,12,210,36.4454532482618,-121.929703940292
lat_36_44091,2007-05-15,1676,210,36.4454532482618,-121.929703940292
lat_36_44091,2007-08-15,59344,210,36.4454532482618,-121.929703940292
lat_36_44091,2007-11-15,45207,210,36.4454532482618,-121.929703940292
lat_36_44091,2008-02-15,9,210,36.4454532482618,-121.929703940292
lat_36_44091,2008-05-15,8128,210,36.4454532482618,-121.929703940292
lat_36_44091,2008-08-15,86670,210,36.4454532482618,-121.929703940292
lat_36_44091,2008-11-15,46998,210,36.4454532482618,-121.929703940292
lat_36_44091,2009-02-15,4839,210,36.4454532482618,-121.929703940292
lat_36_44091,2009-05-15,29659,210,36.4454532482618,-121.929703940292
lat_36_44091,2009-08-15,119513,210,36.4454532482618,-121.929703940292
lat_36_44091,2009-11-15,21772,210,36.4454532482618,-121.929703940292
lat_36_44091,2010-02-15,28,210,36.4454532482618,-121.929703940292
lat_36_44091,2010-05-15,95,210,36.4454532482618,-121.929703940292
lat_36_44091,2010-08-15,18255,210,36.4454532482618,-121.929703940292
lat_36_44091,2010-11-15,6853,210,36.4454532482618,-121.929703940292
lat_36_44091,2011-02-15,167,210,36.4454532482618,-121.929703940292
lat_36_44091,2011-05-15,1871,210,36.4454532482618,-121.929703940292
lat_36_44091,2011-08-15,28139,210,36.4454532482618,-121.929703940292
lat_36_44091,2011-11-15,5607,210,36.4454532482618,-121.929703940292
lat_36_44091,2012-02-15,231,210,36.4454532482618,-121.929703940292
lat_36_44091,2012-05-15,258,210,36.4454532482618,-121.929703940292
lat_36_44091,2012-08-15,41032,210,36.4454532482618,-121.929703940292
lat_36_44091,2012-11-15,35234,210,36.4454532482618,-121.929703940292
lat_36_44091,2013-02-15,2812,210,36.4454532482618,-121.929703940292
lat_36_44091,2013-05-15,45426,210,36.4454532482618,-121.929703940292
lat_36_44091,2013-08-15,107239,210,36.4454532482618,-121.929703940292
lat_36_44091,2013-11-15,51349,210,36.4454532482618,-121.929703940292
lat_36_44091,2014-02-15,1721,210,36.4454532482618,-121.929703940292
lat_36_44091,2014-05-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,2014-08-15,16079,210,36.4454532482618,-121.929703940292
lat_36_44091,2014-11-15,2805,210,36.4454532482618,-121.929703940292
lat_36_44091,2015-02-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,2015-05-15,1779,210,36.4454532482618,-121.929703940292
lat_36_44091,2015-08-15,13321,210,36.4454532482618,-121.929703940292
lat_36_44091,2015-11-15,5385,210,36.4454532482618,-121.929703940292
lat_36_44091,2016-02-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,2016-05-15,1112,210,36.4454532482618,-121.929703940292
lat_36_44091,2016-08-15,7688,210,36.4454532482618,-121.929703940292
lat_36_44091,2016-11-15,9183,210,36.4454532482618,-121.929703940292
lat_36_44091,2017-02-15,1446,210,36.4454532482618,-121.929703940292
lat_36_44091,2017-05-15,278,210,36.4454532482618,-121.929703940292
lat_36_44091,2017-08-15,8624,210,36.4454532482618,-121.929703940292
lat_36_44091,2017-11-15,6006,210,36.4454532482618,-121.929703940292
lat_36_44091,2018-02-15,510,210,36.4454532482618,-121.929703940292
lat_36_44091,2018-05-15,1197,210,36.4454532482618,-121.929703940292
lat_36_44091,2018-08-15,4579,210,36.4454532482618,-121.929703940292
lat_36_44091,2018-11-15,5241,210,36.4454532482618,-121.929703940292
lat_36_44091,2019-02-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,2019-05-15,514,210,36.4454532482618,-121.929703940292
lat_36_44091,2019-08-15,1767,210,36.4454532482618,-121.929703940292
lat_36_44091,2019-11-15,2030,210,36.4454532482618,-121.929703940292
lat_36_44091,2020-02-15,34,210,36.4454532482618,-121.929703940292
lat_36_44091,2020-05-15,192,210,36.4454532482618,-121.929703940292
lat_36_44091,2020-08-15,617,210,36.4454532482618,-121.929703940292
lat_36_44091,2020-11-15,651,210,36.4454532482618,-121.929703940292
lat_36_44091,2021-02-15,183,210,36.4454532482618,-121.929703940292
lat_36_44091,2021-05-15,197,210,36.4454532482618,-121.929703940292
lat_36_44091,2021-08-15,657,210,36.4454532482618,-121.929703940292
lat_36_44091,2021-11-15,156,210,36.4454532482618,-121.929703940292
lat_36_44091,2022-02-15,190,210,36.4454532482618,-121.929703940292
lat_36_44091,2022-05-15,47,210,36.4454532482618,-121.929703940292
lat_36_44091,2022-08-15,67,210,36.4454532482618,-121.929703940292
lat_36_44091,2022-11-15,299,210,36.4454532482618,-121.929703940292
lat_36_44091,2023-02-15,22,210,36.4454532482618,-121.929703940292
lat_36_44091,2023-05-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,2023-08-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,2023-11-15,297,210,36.4454532482618,-121.929703940292
lat_36_44091,2024-02-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,2024-05-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,2024-08-15,0,210,36.4454532482618,-121.929703940292
lat_36_44091,2024-11-15,160,210,36.4454532482618,-121.929703940292
lat_36_43191,1984-02-15,,363,36.4363735063403,-121.927201184644
lat_36_43191,1984-05-15,6936,363,36.4363735063403,-121.927201184644
lat_36_43191,1984-08-15,51409,363,36.4363735063403,-121.927201184644
lat_36_43191,1984-11-15,77732,363,36.4363735063403,-121.927201184644
lat_36_43191,1985-02-15,2016,363,36.4363735063403,-121.927201184644
lat_36_43191,1985-05-15,66288,363,36.4363735063403,-121.927201184644
lat_36_43191,1985-08-15,234962,363,36.4363735063403,-121.927201184644
lat_36_43191,1985-11-15,174016,363,36.4363735063403,-121.927201184644
lat_36_43191,1986-02-15,1622,363,36.4363735063403,-121.927201184644
lat_36_43191,1986-05-15,43026,363,36.4363735063403,-121.927201184644
lat_36_43191,1986-08-15,196073,363,36.4363735063403,-121.927201184644
lat_36_43191,1986-11-15,145460,363,36.4363735063403,-121.927201184644
lat_36_43191,1987-02-15,10860,363,36.4363735063403,-121.927201184644
lat_36_43191,1987-05-15,12984,363,36.4363735063403,-121.927201184644
lat_36_43191,1987-08-15,140984,363,36.4363735063403,-121.927201184644
lat_36_43191,1987-11-15,117729,363,36.4363735063403,-121.927201184644
lat_36_43191,1988-02-15,905,363,36.4363735063403,-121.927201184644
lat_36_43191,1988-05-15,16905,363,36.4363735063403,-121.927201184644
lat_36_43191,1988-08-15,99239,363,36.4363735063403,-121.927201184644
lat_36_43191,1988-11-15,34066,363,36.4363735063403,-121.927201184644
lat_36_43191,1989-02-15,7458,363,36.4363735063403,-121.927201184644
lat_36_43191,1989-05-15,53530,363,36.4363735063403,-121.927201184644
lat_36_43191,1989-08-15,138518,363,36.4363735063403,-121.927201184644
lat_36_43191,1989-11-15,17235,363,36.4363735063403,-121.927201184644
lat_36_43191,1990-02-15,0,363,36.4363735063403,-121.927201184644
lat_36_43191,1990-05-15,2981,363,36.4363735063403,-121.927201184644
lat_36_43191,1990-08-15,159870,363,36.4363735063403,-121.927201184644
lat_36_43191,1990-11-15,142387,363,36.4363735063403,-121.927201184644
lat_36_43191,1991-02-15,,363,36.4363735063403,-121.927201184644
lat_36_43191,1991-05-15,12875,363,36.4363735063403,-121.927201184644
lat_36_43191,1991-08-15,160396,363,36.4363735063403,-121.927201184644
lat_36_43191,1991-11-15,0,363,36.4363735063403,-121.927201184644
lat_36_43191,1992-02-15,,363,36.4363735063403,-121.927201184644
lat_36_43191,1992-05-15,13091,363,36.4363735063403,-121.927201184644
lat_36_43191,1992-08-15,168104,363,36.4363735063403,-121.927201184644
lat_36_43191,1992-11-15,84000,363,36.4363735063403,-121.927201184644
lat_36_43191,1993-02-15,2160,363,36.4363735063403,-121.927201184644
lat_36_43191,1993-05-15,30770,363,36.4363735063403,-121.927201184644
lat_36_43191,1993-08-15,128699,363,36.4363735063403,-121.927201184644
lat_36_43191,1993-11-15,6107,363,36.4363735063403,-121.927201184644
lat_36_43191,1994-02-15,1099,363,36.4363735063403,-121.927201184644
lat_36_43191,1994-05-15,1412,363,36.4363735063403,-121.927201184644
lat_36_43191,1994-08-15,7920,363,36.4363735063403,-121.927201184644
lat_36_43191,1994-11-15,20606,363,36.4363735063403,-121.927201184644
lat_36_43191,1995-02-15,99,363,36.4363735063403,-121.927201184644
lat_36_43191,1995-05-15,2604,363,36.4363735063403,-121.927201184644
lat_36_43191,1995-08-15,86241,363,36.4363735063403,-121.927201184644
lat_36_43191,1995-11-15,57367,363,36.4363735063403,-121.927201184644
lat_36_43191,1996-02-15,1115,363,36.4363735063403,-121.927201184644
lat_36_43191,1996-05-15,14704,363,36.4363735063403,-121.927201184644
lat_36_43191,1996-08-15,,363,36.4363735063403,-121.927201184644
lat_36_43191,1996-11-15,83147,363,36.4363735063403,-121.927201184644
lat_36_43191,1997-02-15,1057,363,36.4363735063403,-121.927201184644
lat_36_43191,1997-05-15,17810,363,36.4363735063403,-121.927201184644
lat_36_43191,1997-08-15,105544,363,36.4363735063403,-121.927201184644
