"","year","lat_36_00000","lat_36_00450","lat_36_00900","lat_36_01350","lat_36_01800","lat_36_02250","lat_36_02700","lat_36_03150","lat_36_03600","lat_36_04050","lat_36_04500","lat_36_05849","lat_36_06299","lat_36_06749","lat_36_07199","lat_36_07649","lat_36_08099","lat_36_08549","lat_36_08999","lat_36_09449","lat_36_09899","lat_36_10349","lat_36_10799","lat_36_11249","lat_36_11698","lat_36_12148","lat_36_12598","lat_36_13048","lat_36_13498","lat_36_13948","lat_36_14398","lat_36_14848","lat_36_15298","lat_36_15748","lat_36_16198","lat_36_16648","lat_36_17098","lat_36_17547","lat_36_17997","lat_36_18447","lat_36_19347","lat_36_19797","lat_36_20247","lat_36_20697","lat_36_21147","lat_36_21597","lat_36_22047"
"23",2006,0,0.248397363719617,0.0172363779691455,0.0191175000886562,0.221557998088846,0.0642024467787922,0.0152689485935299,0.0631652231820228,0.0179280685895856,0.177669997800963,0,0,0,0.40308574540468,0.20540752471594,0.442649312796804,0.155668949373197,0.0383108108108108,0.00263987285510331,0.0415800056958912,0.167295285035397,0.216916524549765,0.188539966920865,0.133463324048282,0.321100585070734,0.479266835774487,0.235495667893246,0.154387253244181,0.196222851746931,0.157166990815008,0.153231838251261,0.172898817626178,0.0715420613490541,0,0.340692024128686,0.319281629735525,0.0426726967685462,0.11775283347864,0.146361552786134,0.0647293385043972,0.156843298384812,0.0149649053105549,0.265669483483212,0.0964132965635682,0.158092620995228,0.062540601843186,0.355129841763965
"24",2007,0,0.296101127475266,0.476848028024615,0.349442433112929,0.439791856310205,0.322887890706409,0.421723916808467,0.485869742064618,0.212959158517545,0.235358076575366,0,0,0.172732961739409,0.776294940309231,0.362582450529682,0.613168672579713,0.508598650910174,0.473662162162162,0.234706246801174,0.187498381849093,0.596610036540485,0.486789824727448,0.549624252111847,0.437836583101207,0.789247740322785,0.53778250552328,0.482836083367055,0.588861082392046,0.605288007554296,0.594738859471047,0.364972133085627,0.340085942295887,0.487206647160457,0.0466909402441636,0.478887399463807,0.665207290922087,0.504559048800058,0.379849607672188,0.471494055292938,0.491560605232971,0.10031170303202,0.28115481393193,0.540866434693539,0.450550720808494,0.392254601226994,0.275453914843483,0.415629360397308
"25",2008,0.0201601430719831,0.415409329069645,0.580257438502401,0.416115117654834,0.40039581719948,0.683244575893154,0.662886457391858,0.698196306344143,0.463883638754212,0.457802917389498,0,0,0.307947549954157,0.762467152853642,0.511762173465152,0.718824593582753,0.687039908007269,0.573702702702703,0.537806750532015,0.559379665668447,0.851916251037711,0.586096056144361,0.561157547703886,0.434958217270195,1,0.625251616070698,0.633936033824848,0.926342844443586,0.8052060505639,0.824491418350109,0.575771467174946,0.601449275362319,0.809024371185219,0.309488113086314,0.441647117962466,0.711704789135096,0.702750018236195,0.429762423714037,0.387945853029652,0.566832359206861,0.201190138849532,0.375049662296385,0.512607890098965,0.584986046204402,0.492767978868439,0.333634291628588,0.532879251188573
"26",2009,0.00333292687883591,0.590235553753997,0.642409372834104,0.587476264317976,0.795465764529526,0.675263057542313,0.599669778691132,0.594072442875467,0.737529788807626,0.610587142961859,0,0,0.388936591329152,0.621335144232189,0.648203385660911,0.616296891881706,0.734802205361451,0.545418918918919,1,0.756785446134993,0.759447251619482,0.647499486593391,0.732231065525548,0.545199628597957,0.780245258753419,0.594815481548155,0.286138392941559,0.376711468408491,0.506098669089743,0.913431098366008,0.64291746085362,0.734152721061201,1,0.735489398158064,0.637650804289544,0.506951393852752,0.222481581442848,0.648594158674804,0.611051425297235,0.768613098814661,0.458203457069991,0.581644815256257,0.474705138054137,0.415666231814654,0.451623210633947,0.331145880358067,0.549156654098827
"27",2010,0,0.236146766953415,0.0760291672110238,0.0992562550977314,0.208361072238903,0.129438056766332,0.0554509237612914,0.0522908460749704,0.0180102446106226,0.0415373714174017,0,0,0.0502233929532985,0.204552835926659,0.101054751764326,0.151033945576522,0.0983480323206604,0.0830135135135135,0.153166500552218,0.0461971296160452,0.0573143070054451,0.0999044617266534,0.0694162309767225,0.0737418755803157,0.0397232235042658,0.105736028148269,0.0722106035451042,0.0356352603557729,0.0482548506066599,0.219758379352934,0.0549376311916423,0.0321082552646329,0.140045321548573,0.124223602484472,0.137148123324397,0.160882773409578,0.0358158873732584,0.143199651264167,0.0956524853172898,0.0569727426667395,0.106191555681496,0.0644947689047808,0.118204618374079,0.121777829152699,0.0220155930470348,0.0491516279274617,0.123522501240526
"28",2011,0,0.0317149334174061,0.000591227250483278,0.000863994944984799,0.0240524616297343,0.0186102402880441,0.0402880095329944,0.0917095171610081,0.0216944695537842,0.034292765167249,0,0,0.000465705179514793,0.353269623812008,0.0655145374313873,0.179615065705168,0.108532941816651,0.139621621621622,0.0262640411604666,0.000535068566447749,0.125080892398402,0.237720653231783,0.226081454593893,0.263212627669452,0.146340138025975,0.140518779150642,0.0917211567916315,0.0205086334341453,0.0720223778217257,0.192089834045513,0.0371800130286872,0.0348840312808605,0.0543163999756896,0.00963803812379524,0.163894939678284,0.284614010007148,0.0968706689036399,0.253487358326068,0.215262856324309,0.183263232643251,0.0174978747520544,0.0648920672758575,0.193132691641436,0.296414947900325,0.213733384458078,0.214597945409101,0.385445338377434
"29",2012,0,0.0780525154258433,0.00277234650788414,0.0124424943663016,0.177877713317845,0.125708914025745,0.226141005508738,0.378802153686656,0.197085490453886,0.227111686661617,0,0,0.0103910468179238,0.597452275269748,0.110579805962576,0.398640669363552,0.108584277045966,0.287824324324324,0.0683673194515529,0.0139117827276415,0.402716677234428,0.268712554800575,0.507376203003763,0.300129990714949,0.584998279203724,0.302773913755012,0.216159079649498,0.256456958441634,0.40202398132806,0.428642409960108,0.234588751900017,0.247844770064323,0.114693037672452,0.10816020561148,0.100012567024129,0.534185132237312,0.246772193449559,0.121294681778553,0.220383899154849,0.380510187360026,0.301289317086993,0.529466295854854,0.50823579917755,0.514267549581386,0.473308623040218,0.303740324374319,0.589027384885511
"30",2013,0.0162988253465025,0.319273671726043,0.0997978312810145,0.153320416393982,0.367774864249193,0.496242035109812,0.558387065827144,0.703501065113833,0.567534993288958,0.509602462921788,0,0.471698113207547,0.187111609156928,0.753927714954022,0.725503159642676,0.838274831025905,0.862072505877884,0.722824324324324,0.755192198906338,0.374901832178333,1,0.748537907265373,0.695189094985958,0.489099350046425,0.984657742677559,0.781788724326978,0.499358976783236,1,0.951452954905839,0.961371928280405,0.741814847878013,0.619345023620786,0.986360123983087,1,1,1,1,0.926329555361813,0.691913765936112,1,0.591810711249646,0.685207257316912,0.685808215463871,0.634757336063543,0.6062862133606,0.328073903612601,0.878148498432908
"31",2014,0,0.20764461258989,0.0941800652342876,0.0510240596801284,0.146316499780353,0.0062521893748254,0.00150972739069624,0.00762795554899713,0.0493740926397677,0.135790553913065,0,0,0.0235326648523569,0.24923479681518,0.0941512015867403,0.131950551521395,0.149190443433711,0.0297297297297297,0.0162971742585459,0.00911342590594875,0.0528889208463796,0.0948239684991562,0.0882813280495521,0.116174558960074,0.0600467332041227,0.0515440634972588,0.0267981741238404,0.134023557148793,0.0178131736953694,0.0972870913246547,0.00605592684633387,0.0279979715482958,0.0680604634605868,0.269222531591347,0.0857489946380697,0.0965511079342387,0.0693704865416879,0.00964472537053182,0.022597049133362,0.00764734800895832,0.0629781807877586,0,0.00266241884706343,0.00933830936142808,0.00877641445126108,0.0592814437189637,0.129600020357356
"32",2015,0.084908344510832,0.37595520124908,0.249059461518192,0.130269804988604,0.260256601859526,0.0574624979491932,0.130856505208307,0.192113995557927,0.117525406086504,0.361411781953234,0,0,0.0266179616666424,0.641766807405002,0.32547394640139,0.414696349154501,0.353976940214992,0.242621621621622,0.0925302373191822,0.0220241126060428,0.277426608533086,0.440592158718537,0.369798084074284,0.437641597028784,0.0911478616842067,0.267025611652074,0.129422398372293,0.0702269718724938,0.0992712954549504,0.237163015857242,0.0451178613651169,0.157645394613927,0.20712468635231,0.216748768472906,0.295429792225201,0.442869907076483,0.257130352323291,0.276918047079337,0.294406245523564,0.315016114054733,0.086710116180221,0.0643623361144219,0.46868739361622,0.547492445134336,0.324311946148603,0.399158784862532,0.526492130609406
"33",2016,0.490915741982685,0.19712801573361,0.283474644765424,0.105720097876442,0.194693151094385,0.163656599607132,0.360244181995365,0.51864800541827,0.322088914454762,0.456080338163071,0,1,0.259164932399983,0.635468028777545,0.449899291194514,0.610015327018267,0.513711639749895,0.484689189189189,0.26937478113299,0.253380856627515,0.761748190951818,0.533183924569408,0.514202937160745,0.490204271123491,0.84016519644248,0.601806726127158,0.263670434647778,0.283598890746234,0.551370997915442,0.421842392924575,0.459285352377735,0.492620172418395,0.518905684294607,0.380809595202399,0.412449731903485,0.686579699785561,0.488219417900649,0.312118570183086,0.5078785274316,0.693778336155569,0.48200623406064,0.28711428949808,0.70177143115369,0.768870650791816,0.814406526925699,0.42570550863787,0.666813692018644
"34",2017,0.647482014388489,0.171365731357624,0.0232704388589093,0.011249665524345,0.0487615993913292,0.0554715525383445,0.094799771773652,0.143818745246717,0.1487796860876,0.180907469396731,0.0351126446113253,0,0.116004249559763,0.312672027189728,0.144536355110011,0.15071986733335,0.0987484471093132,0.100635135135135,0.100449855884492,0.176641668033105,0.0355207509429276,0.102984901381287,0.0339061129796752,0.0703156917363045,0.0373865632981325,0.0631274036494558,0.0596435230182172,0.0270501386567207,0.0349849448571989,0.0752970571116253,0.159866817863778,0.200376331171431,0.159120310478655,0.0970229171128721,0.364485589812332,0.407809149392423,0.192063607848858,0.0362358326068003,0.120290789285203,0.187851641448626,0.548526494757722,0.128194941067408,0.132469459382108,0.125047475931767,0.12802488070893,0.115777188095264,0.118225347453422
