"","year","time","sst"
"1",1985,1985.2904109589,0.0460191082802546
"2",1985,1985.3698630137,-0.605233333333333
"3",1985,1985.4496803653,0.567661202185792
"4",1985,1985.53150684932,0.266578595317726
"5",1985,1985.61421232877,0.798609126984127
"6",1985,1985.69643835616,0.420322404371586
"7",1985,1985.77808219178,0.0330833333333336
"8",1985,1985.86095890411,-1.51708531746032
"9",1985,1985.94520547945,-0.68754725523486
"10",1985,1985.99452054795,0.283650793650793
"11",1986,1986.04127853881,0.44531623931624
"12",1986,1986.12091324201,0.645131278538813
"13",1986,1986.20273972603,1.109081232493
"14",1986,1986.2852739726,0.409144108280254
"15",1986,1986.3698630137,0.0487666666666667
"16",1986,1986.4496803653,1.33366120218579
"17",1986,1986.53150684932,0.481245261984393
"18",1986,1986.61421232877,0.282359126984127
"19",1986,1986.69643835616,-0.481010928961748
"20",1986,1986.77808219178,0.18775
"21",1986,1986.86095890411,0.559164682539683
"22",1986,1986.94520547945,1.09978607809847
"23",1986,1986.99452054795,1.40698412698413
"24",1987,1987.04127853881,0.554649572649573
"25",1987,1987.12091324201,0.599131278538813
"26",1987,1987.20273972603,0.0444145658263307
"27",1987,1987.2852739726,-0.00148089171974564
"28",1987,1987.3698630137,1.18943333333333
"29",1987,1987.4496803653,0.357661202185792
"30",1987,1987.53150684932,0.588578595317726
"31",1987,1987.61421232877,0.801734126984127
"32",1987,1987.69643835616,0.684322404371586
"33",1987,1987.77808219178,0.781083333333333
"34",1987,1987.86095890411,1.64666468253968
"35",1987,1987.94520547945,0.502452744765139
"36",1987,1987.99452054795,-0.573015873015874
"37",1988,1988.04127853881,-0.63068376068376
"38",1988,1988.12091324201,-0.451535388127853
"39",1988,1988.20308219178,0.0672478991596642
"40",1988,1988.28529680365,0.290019108280255
"41",1988,1988.36712328767,0.00810000000000019
"42",1988,1988.44982876712,0.536327868852459
"43",1988,1988.53424657534,0.125245261984393
"44",1988,1988.61424657534,0.648317460317461
"45",1988,1988.69657534247,0.390155737704919
"46",1988,1988.78082191781,-0.301583333333333
"47",1988,1988.86100456621,-0.476460317460317
"48",1988,1988.94246575342,-0.866213921901527
"49",1988,1988.99452054795,-1.01301587301587
"50",1989,1989.04127853881,-1.47468376068376
"51",1989,1989.12091324201,-1.37820205479452
"52",1989,1989.20273972603,-0.999585434173669
"53",1989,1989.2852739726,0.681644108280255
"54",1989,1989.3698630137,0.477433333333333
"55",1989,1989.4496803653,0.565661202185792
"56",1989,1989.53150684932,0.0345785953177264
"57",1989,1989.61421232877,-0.565140873015873
"58",1989,1989.69643835616,0.236322404371586
"59",1989,1989.77808219178,0.132416666666667
"60",1989,1989.86095890411,0.162914682539683
"61",1989,1989.94520547945,0.692452744765139
"62",1989,1989.99452054795,0.950317460317459
"63",1990,1990.04127853881,0.36931623931624
"64",1990,1990.12091324201,-0.602868721461187
"65",1990,1990.20273972603,-1.060918767507
"66",1990,1990.2852739726,0.837269108280255
"67",1990,1990.3698630137,0.154766666666667
"68",1990,1990.4496803653,0.366327868852459
"69",1990,1990.53150684932,0.692578595317726
"70",1990,1990.61421232877,0.789234126984127
"71",1990,1990.69643835616,1.09032240437159
"72",1990,1990.77808219178,0.248416666666667
"73",1990,1990.86095890411,0.00541468253968325
"74",1990,1990.94520547945,-0.143547255234861
"75",1990,1990.99452054795,-0.67968253968254
"76",1991,1991.04127853881,-0.739350427350427
"77",1991,1991.12091324201,-0.60020205479452
"78",1991,1991.20273972603,-0.331585434173669
"79",1991,1991.2852739726,-0.588980891719746
"80",1991,1991.3698630137,-1.0599
"81",1991,1991.4496803653,-1.08233879781421
"82",1991,1991.53150684932,0.0545785953177263
"83",1991,1991.61421232877,0.277359126984127
"84",1991,1991.69643835616,0.168989071038252
"85",1991,1991.77808219178,0.196416666666667
"86",1991,1991.86095890411,-0.560835317460317
"87",1991,1991.94520547945,-0.497547255234861
"88",1991,1991.99452054795,0.303650793650793
"89",1992,1992.04127853881,0.180649572649573
"90",1992,1992.12091324201,1.02913127853881
"91",1992,1992.20308219178,2.05162289915966
"92",1992,1992.28529680365,1.90135244161359
"93",1992,1992.36712328767,2.1421
"94",1992,1992.44982876712,1.86195286885246
"95",1992,1992.53424657534,2.59524526198439
"96",1992,1992.61424657534,0.0683174603174609
"97",1992,1992.69657534247,0.0145307377049189
"98",1992,1992.78082191781,1.07108333333333
"99",1992,1992.86100456621,1.25420634920635
"100",1992,1992.94246575342,1.00845274476514
"101",1992,1992.99452054795,0.246984126984127
"102",1993,1993.04127853881,0.112649572649573
"103",1993,1993.12091324201,0.732464611872147
"104",1993,1993.20273972603,0.904414565826331
"105",1993,1993.2852739726,0.424769108280255
"106",1993,1993.3698630137,0.524766666666667
"107",1993,1993.4496803653,1.45832786885246
"108",1993,1993.53150684932,-0.170754738015607
"109",1993,1993.61421232877,-0.132640873015873
"110",1993,1993.69643835616,1.04765573770492
"111",1993,1993.77808219178,0.52975
"112",1993,1993.86095890411,1.24916468253968
"113",1993,1993.94520547945,0.526452744765139
"114",1993,1993.99452054795,0.45031746031746
"115",1994,1994.04127853881,0.614649572649573
"116",1994,1994.12091324201,0.491131278538813
"117",1994,1994.20273972603,0.750414565826331
"118",1994,1994.2852739726,0.0441441082802546
"119",1994,1994.3698630137,0.2541
"120",1994,1994.4496803653,-1.05633879781421
"121",1994,1994.53150684932,-1.16475473801561
"122",1994,1994.61421232877,-0.793265873015873
"123",1994,1994.69643835616,0.142322404371585
"124",1994,1994.77808219178,1.49908333333333
"125",1994,1994.86095890411,-1.10458531746032
