"","year","variable","value"
"4287",2007.6270260824,"lat_36_07199",-0.776339758403001
"4288",2007.6270260824,"lat_36_07649",-0.776339758403001
"4289",2007.6270260824,"lat_36_08099",-0.776339758403001
"4290",2007.6270260824,"lat_36_08549",-0.776339758403001
"4291",2007.6270260824,"lat_36_08999",-0.776339758403001
"4292",2007.6270260824,"lat_36_09449",-0.776339758403001
"4293",2007.6270260824,"lat_36_09899",-0.776339758403001
"4294",2007.6270260824,"lat_36_10349",-0.776339758403001
"4295",2007.6270260824,"lat_36_10799",-0.776339758403001
"4296",2007.6270260824,"lat_36_11249",-0.776339758403001
"4297",2007.6270260824,"lat_36_11698",-0.776339758403001
"4298",2007.6270260824,"lat_36_12148",-0.776339758403001
"4299",2007.6270260824,"lat_36_12598",-0.776339758403001
"4300",2007.6270260824,"lat_36_13048",-0.776339758403001
"4301",2007.6270260824,"lat_36_13498",-0.776339758403001
"4302",2007.6270260824,"lat_36_13948",-0.776339758403001
"4303",2007.6270260824,"lat_36_14398",-0.776339758403001
"4304",2007.6270260824,"lat_36_14848",-0.776339758403001
"4305",2007.6270260824,"lat_36_15298",-0.776339758403001
"4306",2007.6270260824,"lat_36_15748",-0.776339758403001
"4307",2007.6270260824,"lat_36_16198",-0.776339758403001
"4308",2007.6270260824,"lat_36_16648",-0.776339758403001
"4309",2007.6270260824,"lat_36_17098",-0.776339758403001
"4310",2007.6270260824,"lat_36_17547",-0.630437344540969
"4311",2007.6270260824,"lat_36_17997",-0.630437344540969
"4312",2007.6270260824,"lat_36_18447",-0.630437344540969
"4313",2007.6270260824,"lat_36_19347",-0.630437344540969
"4314",2007.6270260824,"lat_36_19797",-0.630437344540969
"4315",2007.6270260824,"lat_36_20247",-0.630437344540969
"4316",2007.6270260824,"lat_36_20697",-0.630437344540969
"4317",2007.6270260824,"lat_36_21147",-0.630437344540969
"4318",2007.6270260824,"lat_36_21597",-0.630437344540969
"4319",2007.6270260824,"lat_36_22047",-0.630437344540969
"4320",2007.6270260824,"lat_36_22496",-0.237455031221258
"4321",2007.87706454781,"lat_36_00000",-1.52387464966382
"4322",2007.87706454781,"lat_36_00450",-1.52387464966382
"4323",2007.87706454781,"lat_36_00900",-1.52387464966382
"4324",2007.87706454781,"lat_36_01350",-1.52387464966382
"4325",2007.87706454781,"lat_36_01800",-1.52387464966382
"4326",2007.87706454781,"lat_36_02250",-1.52387464966382
"4327",2007.87706454781,"lat_36_02700",-1.52387464966382
"4328",2007.87706454781,"lat_36_03150",-1.52387464966382
"4329",2007.87706454781,"lat_36_03600",-1.52387464966382
"4330",2007.87706454781,"lat_36_04050",-1.52387464966382
