"","year","time","sst"
"162",2017,2017.61405598571,-0.0403202914320852
"163",2017,2017.86140559857,0.132797762745895
"164",2017,2017.99452054795,0.526984126984126
"165",2018,2018.12164383562,0.386715419501134
"166",2018,2018.3664681358,-0.155894403179259
"167",2018,2018.61405598571,-0.497276813171216
"168",2018,2018.86140559857,1.18540645839807
"169",2018,2018.99452054795,-0.0163492063492067
"170",2019,2019.12164383562,0.641826530612245
"171",2019,2019.3664681358,1.02954037942944
"172",2019,2019.61405598571,-1.12227681317122
"173",2019,2019.86140559857,-0.170463106819322
"174",2019,2019.99452054795,0.693650793650793
"175",2020,2020.12352590828,0.426000443655724
"176",2020,2020.36920786182,0.375844727255523
"177",2020,2020.61679571173,-0.936624639258172
"178",2020,2020.86143074581,-0.633211899089854
"179",2020,2020.99452054795,-0.500515873015874
"180",2021,2021.12164383562,-0.773284580498866
"181",2021,2021.3664681358,-0.48480744665752
"182",2021,2021.61405598571,0.252723186828784
"183",2021,2021.86140559857,-0.207202237254105
"184",2021,2021.99452054795,-0.00301587301587366
"185",2022,2022.12164383562,-0.110617913832199
"186",2022,2022.3664681358,-0.918503098831433
"187",2022,2022.61405598571,-0.509668117519042
"188",2022,2022.86140559857,-1.01328919377584
"189",2022,2022.99452054795,0.13031746031746
"190",2023,2023.12164383562,-0.513062358276644
"191",2023,2023.3664681358,-0.132416142309694
"192",2023,2023.61405598571,-0.365972465345129
"193",2023,2023.86140559857,0.623884719267634
"194",2023,2023.99452054795,1.79365079365079
"195",2024,2024.12432267884,0.850493197278912
"196",2024,2024.36920786182,-0.158937881440129
"197",2024,2024.62085927771,-1.33307720842813
"198",2024,2024.83166800967,-0.766767454645409
