year,variable,testing,horizon,forecast,fold
2024,lat_36_08549,-4.570638202445716,1.0,-3.322321323212949,1
2024,lat_36_08999,-2.35061012151384,1.0,-4.1713271355041845,1
2024,lat_36_09449,-4.131525879912678,1.0,-3.9421513841994993,1
2024,lat_36_09899,-2.83589196644073,1.0,-4.0067562831969905,1
2024,lat_36_10349,-1.4747877520406367,1.0,-1.862754335073608,1
2024,lat_36_10799,-2.1482707752286765,1.0,-2.3384038693779265,1
2024,lat_36_11249,-2.8035553859912135,1.0,-2.2289957968339356,1
2024,lat_36_11698,-4.004044632110705,1.0,-4.000952118961539,1
2024,lat_36_12148,-4.329941574607597,1.0,-3.791738151813034,1
2024,lat_36_12598,-3.852776147384812,1.0,-3.5793801025152963,1
2024,lat_36_13048,-4.13453748503702,1.0,-3.9343714562546466,1
2023,lat_36_08549,-4.290162188035178,1.0,-1.2391483915587251,2
2024,lat_36_08549,-4.570638202445716,2.0,-1.2428973073049832,2
2023,lat_36_08999,-4.22999702779643,1.0,-3.793604874707708,2
2024,lat_36_08999,-2.35061012151384,2.0,-3.8085987404015387,2
2023,lat_36_09449,-4.492649052801522,1.0,-2.7338236881738243,2
2024,lat_36_09449,-4.131525879912678,2.0,-2.717366102495736,2
2023,lat_36_09899,-3.933099084921099,1.0,-3.7624842422528153,2
2024,lat_36_09899,-2.83589196644073,2.0,-3.7727172414435617,2
2023,lat_36_10349,-1.8232250088059292,1.0,-1.69573035231443,2
2024,lat_36_10349,-1.4747877520406367,2.0,-1.6873048151494707,2
2023,lat_36_10799,-2.3729764004840987,1.0,-2.021630525632068,2
2024,lat_36_10799,-2.1482707752286765,2.0,-2.006864268886555,2
2023,lat_36_11249,-2.3496358237800443,1.0,-1.7578782187716917,2
2024,lat_36_11249,-2.8035553859912135,2.0,-1.7478078386397566,2
2023,lat_36_11698,-4.605170185988091,1.0,-2.60406635083901,2
2024,lat_36_11698,-4.004044632110705,2.0,-2.5408554344630243,2
2023,lat_36_12148,-4.498476789270406,1.0,-2.0893738134117057,2
2024,lat_36_12148,-4.329941574607597,2.0,-2.069968057000673,2
2023,lat_36_12598,-4.261077997597968,1.0,-1.9876690658054732,2
2024,lat_36_12598,-3.852776147384812,2.0,-1.982425421462295,2
2023,lat_36_13048,-4.252929512739863,1.0,-3.1278418670837183,2
2024,lat_36_13048,-4.13453748503702,2.0,-3.1100771046833766,2
2022,lat_36_08549,-1.1929081182347607,1.0,-1.321451624878456,3
2023,lat_36_08549,-4.290162188035178,2.0,-1.33383360198523,3
2024,lat_36_08549,-4.570638202445716,3.0,-1.3461729961717843,3
2022,lat_36_08999,-3.9056189665983982,1.0,-3.628639888209018,3
2023,lat_36_08999,-4.22999702779643,2.0,-3.6678897855028723,3
2024,lat_36_08999,-2.35061012151384,3.0,-3.706209211261573,3
