year,variable,testing,horizon,forecast,fold
2024,lat_36_07649,-4.394155471828453,1.0,-3.5593617297589732,1
2024,lat_36_08099,-4.591911314967573,1.0,-3.5773072065798144,1
2024,lat_36_08549,-4.570638202445716,1.0,-3.2555966246728114,1
2024,lat_36_08999,-2.35061012151384,1.0,-4.133169885630854,1
2024,lat_36_09449,-4.131525879912678,1.0,-3.902197834706768,1
2024,lat_36_09899,-2.83589196644073,1.0,-3.987765268106586,1
2024,lat_36_10349,-1.4747877520406367,1.0,-1.8548560044519993,1
2024,lat_36_10799,-2.1482707752286765,1.0,-2.3241145060377963,1
2024,lat_36_11249,-2.8035553859912135,1.0,-2.210795256104305,1
2024,lat_36_11698,-4.004044632110705,1.0,-3.9558929474297755,1
2023,lat_36_07649,-4.442082308595242,1.0,-1.759638202988216,2
2024,lat_36_07649,-4.394155471828453,2.0,-1.7654848573659063,2
2023,lat_36_08099,-4.504645830575255,1.0,-1.7385914448994406,2
2024,lat_36_08099,-4.591911314967573,2.0,-1.7364651658917036,2
2023,lat_36_08549,-4.290162188035178,1.0,-1.2441346328689378,2
2024,lat_36_08549,-4.570638202445716,2.0,-1.2514184377207993,2
2023,lat_36_08999,-4.22999702779643,1.0,-3.7958881841620324,2
2024,lat_36_08999,-2.35061012151384,2.0,-3.8168359761105206,2
2023,lat_36_09449,-4.492649052801522,1.0,-2.693647540780331,2
2024,lat_36_09449,-4.131525879912678,2.0,-2.6559710104606875,2
2023,lat_36_09899,-3.933099084921099,1.0,-3.8021485483359427,2
2024,lat_36_09899,-2.83589196644073,2.0,-3.841942890793978,2
2023,lat_36_10349,-1.8232250088059292,1.0,-1.746037810264435,2
2024,lat_36_10349,-1.4747877520406367,2.0,-1.7613519402484266,2
2023,lat_36_10799,-2.3729764004840987,1.0,-2.075457077011405,2
2024,lat_36_10799,-2.1482707752286765,2.0,-2.0854404591408264,2
2023,lat_36_11249,-2.3496358237800443,1.0,-1.808582199338679,2
2024,lat_36_11249,-2.8035553859912135,2.0,-1.8189785490953925,2
2023,lat_36_11698,-4.605170185988091,1.0,-2.6469953920061564,2
2024,lat_36_11698,-4.004044632110705,2.0,-2.6090650641767263,2
2022,lat_36_07649,-1.7248053085867976,1.0,-1.8003907114064577,3
2023,lat_36_07649,-4.442082308595242,2.0,-1.81265550334685,3
2024,lat_36_07649,-4.394155471828453,3.0,-1.8246955522018924,3
2022,lat_36_08099,-1.728399079468159,1.0,-1.7601029891104663,3
2023,lat_36_08099,-4.504645830575255,2.0,-1.7636320277744009,3
2024,lat_36_08099,-4.591911314967573,3.0,-1.767140844153248,3
2022,lat_36_08549,-1.1929081182347607,1.0,-1.303578025460348,3
2023,lat_36_08549,-4.290162188035178,2.0,-1.313489558554162,3
2024,lat_36_08549,-4.570638202445716,3.0,-1.3233121481296417,3
2022,lat_36_08999,-3.9056189665983982,1.0,-3.557754277371994,3
2023,lat_36_08999,-4.22999702779643,2.0,-3.5802374166890685,3
2024,lat_36_08999,-2.35061012151384,3.0,-3.602425578356121,3
2022,lat_36_09449,-2.8562656756034253,1.0,-2.5488131436141406,3
2023,lat_36_09449,-4.492649052801522,2.0,-2.51889962516202,3
2024,lat_36_09449,-4.131525879912678,3.0,-2.4890667791809973,3
2022,lat_36_09899,-3.947217868200645,1.0,-3.4546648103003146,3
2023,lat_36_09899,-3.933099084921099,2.0,-3.496009256885129,3
2024,lat_36_09899,-2.83589196644073,3.0,-3.5360948785003714,3
2022,lat_36_10349,-1.4573428428085486,1.0,-2.1549798341008066,3
2023,lat_36_10349,-1.8232250088059292,2.0,-2.1870861025277732,3
2024,lat_36_10349,-1.4747877520406367,3.0,-2.217748442123522,3
2022,lat_36_10799,-1.7635637092174457,1.0,-2.5392217754025457,3
2023,lat_36_10799,-2.3729764004840987,2.0,-2.568400927129714,3
2024,lat_36_10799,-2.1482707752286765,3.0,-2.596671255268219,3
2022,lat_36_11249,-1.3905000356666306,1.0,-2.434684343675389,3
2023,lat_36_11249,-2.3496358237800443,2.0,-2.46662524253577,3
2024,lat_36_11249,-2.8035553859912135,3.0,-2.4973966129537746,3
2022,lat_36_11698,-2.7931933374976934,1.0,-2.5206129151886456,3
2023,lat_36_11698,-4.605170185988091,2.0,-2.4923180381544183,3
2024,lat_36_11698,-4.004044632110705,3.0,-2.4641015195178313,3
2021,lat_36_07649,-1.973023066800013,1.0,-1.4130442473160572,4
2022,lat_36_07649,-1.7248053085867976,2.0,-1.3696232389560006,4
2023,lat_36_07649,-4.442082308595242,3.0,-1.3292600254159022,4
2024,lat_36_07649,-4.394155471828453,4.0,-1.291851947164771,4
2021,lat_36_08099,-2.0576585315268705,1.0,-1.2579814263965041,4
2022,lat_36_08099,-1.728399079468159,2.0,-1.2255803841679513,4
2023,lat_36_08099,-4.504645830575255,3.0,-1.195799954771628,4
2024,lat_36_08099,-4.591911314967573,4.0,-1.1684979014425119,4
2021,lat_36_08549,-1.5333531309772477,1.0,-0.9732055048928752,4
2022,lat_36_08549,-1.1929081182347607,2.0,-0.9886495329950603,4
2023,lat_36_08549,-4.290162188035178,3.0,-1.0025270074538506,4
2024,lat_36_08549,-4.570638202445716,4.0,-1.0150152682171947,4
2021,lat_36_08999,-4.5200079797018455,1.0,-2.0364146567687547,4
2022,lat_36_08999,-3.9056189665983982,2.0,-1.9977366651922712,4
2023,lat_36_08999,-4.22999702779643,3.0,-1.9605371481977945,4
2024,lat_36_08999,-2.35061012151384,4.0,-1.9248123884019022,4
2021,lat_36_09449,-3.0436224605093134,1.0,-1.8654738534084871,4
2022,lat_36_09449,-2.8562656756034253,2.0,-1.8122601914725425,4
2023,lat_36_09449,-4.492649052801522,3.0,-1.7614854006744478,4
2024,lat_36_09449,-4.131525879912678,4.0,-1.7131558948863008,4
2021,lat_36_09899,-4.605170185988091,1.0,-1.573310053278606,4
2022,lat_36_09899,-3.947217868200645,2.0,-1.5257936668614944,4
2023,lat_36_09899,-3.933099084921099,3.0,-1.4811548132457313,4
2024,lat_36_09899,-2.83589196644073,4.0,-1.4393386197829008,4
2021,lat_36_10349,-3.036719092619263,1.0,-0.802155726169739,4
2022,lat_36_10349,-1.4573428428085486,2.0,-0.8099014434450392,4
2023,lat_36_10349,-1.8232250088059292,3.0,-0.8167174019187784,4
2024,lat_36_10349,-1.4747877520406367,4.0,-0.822720433026404,4
2021,lat_36_10799,-3.3237005823553085,1.0,-1.2648992270968475,4
2022,lat_36_10799,-1.7635637092174457,2.0,-1.2374107955368299,4
2023,lat_36_10799,-2.3729764004840987,3.0,-1.2121206706735064,4
2024,lat_36_10799,-2.1482707752286765,4.0,-1.1889026930269613,4
2021,lat_36_11249,-3.1618076864327787,1.0,-1.243026981714057,4
2022,lat_36_11249,-1.3905000356666306,2.0,-1.2247115163159366,4
2023,lat_36_11249,-2.3496358237800443,3.0,-1.2078788408697982,4
2024,lat_36_11249,-2.8035553859912135,4.0,-1.1924310816219488,4
2021,lat_36_11698,-3.804831970999918,1.0,-0.7293591660660066,4
2022,lat_36_11698,-2.7931933374976934,2.0,-0.6770836835728846,4
2023,lat_36_11698,-4.605170185988091,3.0,-0.6319035376077263,4
2024,lat_36_11698,-4.004044632110705,4.0,-0.5931184286271314,4
