year,variable,testing,horizon,forecast,fold
2024,lat_36_08549,-4.570638202445716,1.0,-3.335619303727207,1
2024,lat_36_08999,-2.35061012151384,1.0,-4.188355792045966,1
2024,lat_36_09449,-4.131525879912678,1.0,-3.961424977913645,1
2024,lat_36_09899,-2.83589196644073,1.0,-4.021473180432574,1
2024,lat_36_10349,-1.4747877520406367,1.0,-1.8719280399994875,1
2024,lat_36_10799,-2.1482707752286765,1.0,-2.3468906596839636,1
2024,lat_36_11249,-2.8035553859912135,1.0,-2.2419268911159356,1
2024,lat_36_11698,-4.004044632110705,1.0,-4.013761361450899,1
2024,lat_36_12148,-4.329941574607597,1.0,-3.8114635222202558,1
2024,lat_36_12598,-3.852776147384812,1.0,-3.5961046320263446,1
2024,lat_36_13048,-4.13453748503702,1.0,-3.9421441379223277,1
2023,lat_36_08549,-4.290162188035178,1.0,-1.2390380710118676,2
2024,lat_36_08549,-4.570638202445716,2.0,-1.2426989485418694,2
2023,lat_36_08999,-4.22999702779643,1.0,-3.7924940321885092,2
2024,lat_36_08999,-2.35061012151384,2.0,-3.806869695146351,2
2023,lat_36_09449,-4.492649052801522,1.0,-2.734442761215339,2
2024,lat_36_09449,-4.131525879912678,2.0,-2.7183485645631698,2
2023,lat_36_09899,-3.933099084921099,1.0,-3.759953296639591,2
2024,lat_36_09899,-2.83589196644073,2.0,-3.768737025719922,2
2023,lat_36_10349,-1.8232250088059292,1.0,-1.6929586523214366,2
2024,lat_36_10349,-1.4747877520406367,2.0,-1.6830193557656155,2
2023,lat_36_10799,-2.3729764004840987,1.0,-2.0197988062323304,2
2024,lat_36_10799,-2.1482707752286765,2.0,-2.00403329278782,2
2023,lat_36_11249,-2.3496358237800443,1.0,-1.7560117574027403,2
2024,lat_36_11249,-2.8035553859912135,2.0,-1.7449303659211364,2
2023,lat_36_11698,-4.605170185988091,1.0,-2.5992710107181756,2
2024,lat_36_11698,-4.004044632110705,2.0,-2.5334301075973684,2
2023,lat_36_12148,-4.498476789270406,1.0,-2.0889359702985666,2
2024,lat_36_12148,-4.329941574607597,2.0,-2.069289377958475,2
2023,lat_36_12598,-4.261077997597968,1.0,-1.9858347759532164,2
2024,lat_36_12598,-3.852776147384812,2.0,-1.9796081783199087,2
2023,lat_36_13048,-4.252929512739863,1.0,-3.125278733622575,2
2024,lat_36_13048,-4.13453748503702,2.0,-3.106087724556328,2
2022,lat_36_08549,-1.1929081182347607,1.0,-1.321424998407179,3
2023,lat_36_08549,-4.290162188035178,2.0,-1.3337866264773612,3
2024,lat_36_08549,-4.570638202445716,3.0,-1.3461015907599843,3
2022,lat_36_08999,-3.9056189665983982,1.0,-3.628896062732918,3
2023,lat_36_08999,-4.22999702779643,2.0,-3.6683045544709008,3
2024,lat_36_08999,-2.35061012151384,3.0,-3.7067724182050967,3
2022,lat_36_09449,-2.8562656756034253,1.0,-2.5990790186712016,3
2023,lat_36_09449,-4.492649052801522,2.0,-2.588796633801624,3
2024,lat_36_09449,-4.131525879912678,3.0,-2.5785245733197013,3
2022,lat_36_09899,-3.947217868200645,1.0,-3.530335542175273,3
2023,lat_36_09899,-3.933099084921099,2.0,-3.5850385047103632,3
2024,lat_36_09899,-2.83589196644073,3.0,-3.6374993269863647,3
2022,lat_36_10349,-1.4573428428085486,1.0,-2.2119009022529315,3
2023,lat_36_10349,-1.8232250088059292,2.0,-2.2530529927372593,3
2024,lat_36_10349,-1.4747877520406367,3.0,-2.291882175644696,3
2022,lat_36_10799,-1.7635637092174457,1.0,-2.594372748648592,3
2023,lat_36_10799,-2.3729764004840987,2.0,-2.6335751836384333,3
2024,lat_36_10799,-2.1482707752286765,3.0,-2.6711545013961735,3
2022,lat_36_11249,-1.3905000356666306,1.0,-2.4851225121568206,3
2023,lat_36_11249,-2.3496358237800443,2.0,-2.5260383800545343,3
2024,lat_36_11249,-2.8035553859912135,3.0,-2.5650295422134164,3
2022,lat_36_11698,-2.7931933374976934,1.0,-2.5981830913833694,3
2023,lat_36_11698,-4.605170185988091,2.0,-2.585228554165559,3
2024,lat_36_11698,-4.004044632110705,3.0,-2.5722872305169604,3
2022,lat_36_12148,-2.014888701031007,1.0,-2.3608066765967513,3
2023,lat_36_12148,-4.498476789270406,2.0,-2.390337744073284,3
2024,lat_36_12148,-4.329941574607597,3.0,-2.418975242979008,3
2022,lat_36_12598,-1.786417682123372,1.0,-2.388445972782896,3
2023,lat_36_12598,-4.261077997597968,2.0,-2.4181780207861667,3
2024,lat_36_12598,-3.852776147384812,3.0,-2.4470422190264567,3
2022,lat_36_13048,-2.919342556067837,1.0,-3.5789099723636406,3
2023,lat_36_13048,-4.252929512739863,2.0,-3.5972923846517086,3
2024,lat_36_13048,-4.13453748503702,3.0,-3.615464523138363,3
2021,lat_36_08549,-1.5333531309772477,1.0,-0.9867037548091732,4
2022,lat_36_08549,-1.1929081182347607,2.0,-1.0032550849181348,4
2023,lat_36_08549,-4.290162188035178,3.0,-1.0178606907867438,4
2024,lat_36_08549,-4.570638202445716,4.0,-1.0307721768134606,4
2021,lat_36_08999,-4.5200079797018455,1.0,-2.0327051413891364,4
2022,lat_36_08999,-3.9056189665983982,2.0,-1.9977945334926634,4
2023,lat_36_08999,-4.22999702779643,3.0,-1.9644620353461133,4
2024,lat_36_08999,-2.35061012151384,4.0,-1.9326853129449342,4
2021,lat_36_09449,-3.0436224605093134,1.0,-1.905601582537246,4
2022,lat_36_09449,-2.8562656756034253,2.0,-1.877697820801458,4
