year,variable,testing,horizon,forecast,fold
2024,lat_36_08549,-4.570638202445716,1.0,-3.410556248506219,1
2024,lat_36_08999,-2.35061012151384,1.0,-5.361170691672478,1
2024,lat_36_09449,-4.131525879912678,1.0,-4.982382272009431,1
2024,lat_36_09899,-2.83589196644073,1.0,-5.323585349695057,1
2024,lat_36_10349,-1.4747877520406367,1.0,-2.520603561541634,1
2024,lat_36_10799,-2.1482707752286765,1.0,-3.088642832022058,1
2024,lat_36_11249,-2.8035553859912135,1.0,-3.0266633172712716,1
2024,lat_36_11698,-4.004044632110705,1.0,-4.9037392380028395,1
2024,lat_36_12148,-4.329941574607597,1.0,-4.941032027385684,1
2024,lat_36_12598,-3.852776147384812,1.0,-4.806435964032177,1
2024,lat_36_13048,-4.13453748503702,1.0,-4.537965112861182,1
2023,lat_36_08549,-4.290162188035178,1.0,-1.2645115139074352,2
2024,lat_36_08549,-4.570638202445716,2.0,-1.22789227258642,2
2023,lat_36_08999,-4.22999702779643,1.0,-3.562066311317656,2
2024,lat_36_08999,-2.35061012151384,2.0,-3.748318122197817,2
2023,lat_36_09449,-4.492649052801522,1.0,-3.043742466223439,2
2024,lat_36_09449,-4.131525879912678,2.0,-3.2172241269178543,2
2023,lat_36_09899,-3.933099084921099,1.0,-3.7872411545258067,2
2024,lat_36_09899,-2.83589196644073,2.0,-4.104447309044804,2
2023,lat_36_10349,-1.8232250088059292,1.0,-2.060523688402534,2
2024,lat_36_10349,-1.4747877520406367,2.0,-2.2312833150726257,2
2023,lat_36_10799,-2.3729764004840987,1.0,-2.350072826456529,2
2024,lat_36_10799,-2.1482707752286765,2.0,-2.5145378809464516,2
2023,lat_36_11249,-2.3496358237800443,1.0,-2.0339912533564,2
2024,lat_36_11249,-2.8035553859912135,2.0,-2.1255262168246998,2
2023,lat_36_11698,-4.605170185988091,1.0,-2.8061012586381975,2
2024,lat_36_11698,-4.004044632110705,2.0,-3.0450423097200234,2
2023,lat_36_12148,-4.498476789270406,1.0,-2.5443164347405545,2
2024,lat_36_12148,-4.329941574607597,2.0,-2.758464585489781,2
2023,lat_36_12598,-4.261077997597968,1.0,-2.7852634371060323,2
2024,lat_36_12598,-3.852776147384812,2.0,-2.9932501521700936,2
2023,lat_36_13048,-4.252929512739863,1.0,-3.1705573090018997,2
2024,lat_36_13048,-4.13453748503702,2.0,-3.2973323646917474,2
2022,lat_36_08549,-1.1929081182347607,1.0,-1.4629060968056788,3
2023,lat_36_08549,-4.290162188035178,2.0,-1.5613538486973684,3
2024,lat_36_08549,-4.570638202445716,3.0,-1.5956458410566368,3
2022,lat_36_08999,-3.9056189665983982,1.0,-2.969348598763191,3
2023,lat_36_08999,-4.22999702779643,2.0,-3.189791998541971,3
2024,lat_36_08999,-2.35061012151384,3.0,-3.277817968928551,3
2022,lat_36_09449,-2.8562656756034253,1.0,-3.1980035556711583,3
2023,lat_36_09449,-4.492649052801522,2.0,-3.6239395442709537,3
2024,lat_36_09449,-4.131525879912678,3.0,-3.6886767442289408,3
2022,lat_36_09899,-3.947217868200645,1.0,-3.2270559935717618,3
2023,lat_36_09899,-3.933099084921099,2.0,-3.578150936915833,3
2024,lat_36_09899,-2.83589196644073,3.0,-3.626942158497408,3
2022,lat_36_10349,-1.4573428428085486,1.0,-2.388706732733068,3
2023,lat_36_10349,-1.8232250088059292,2.0,-2.66887284588114,3
2024,lat_36_10349,-1.4747877520406367,3.0,-2.67053238430346,3
2022,lat_36_10799,-1.7635637092174457,1.0,-2.647779661007018,3
2023,lat_36_10799,-2.3729764004840987,2.0,-2.9503322039044524,3
2024,lat_36_10799,-2.1482707752286765,3.0,-2.9724950815125175,3
2022,lat_36_11249,-1.3905000356666306,1.0,-2.4917344055985184,3
2023,lat_36_11249,-2.3496358237800443,2.0,-2.7840354120589432,3
2024,lat_36_11249,-2.8035553859912135,3.0,-2.811549174373334,3
2022,lat_36_11698,-2.7931933374976934,1.0,-2.5320490761537195,3
2023,lat_36_11698,-4.605170185988091,2.0,-2.979390047421224,3
2024,lat_36_11698,-4.004044632110705,3.0,-3.1000614117428404,3
2022,lat_36_12148,-2.014888701031007,1.0,-2.6612396389102533,3
2023,lat_36_12148,-4.498476789270406,2.0,-2.9692673053493586,3
2024,lat_36_12148,-4.329941574607597,3.0,-2.9841237470969695,3
2022,lat_36_12598,-1.786417682123372,1.0,-3.1886546905520055,3
2023,lat_36_12598,-4.261077997597968,2.0,-3.5375830749321895,3
2024,lat_36_12598,-3.852776147384812,3.0,-3.5736133268344163,3
2022,lat_36_13048,-2.919342556067837,1.0,-3.562765905876389,3
2023,lat_36_13048,-4.252929512739863,2.0,-3.8379265358541264,3
2024,lat_36_13048,-4.13453748503702,3.0,-3.9555165838160566,3
2021,lat_36_08549,-1.5333531309772477,1.0,-1.2034417377204674,4
2022,lat_36_08549,-1.1929081182347607,2.0,-1.2248749197321844,4
2023,lat_36_08549,-4.290162188035178,3.0,-1.2874927264491554,4
2024,lat_36_08549,-4.570638202445716,4.0,-1.2926952194199337,4
2021,lat_36_08999,-4.5200079797018455,1.0,-1.9214420898952402,4
2022,lat_36_08999,-3.9056189665983982,2.0,-1.9373588997339333,4
2023,lat_36_08999,-4.22999702779643,3.0,-2.0074703903434874,4
2024,lat_36_08999,-2.35061012151384,4.0,-2.0004401589168697,4
2021,lat_36_09449,-3.0436224605093134,1.0,-1.9621120581412168,4
2022,lat_36_09449,-2.8562656756034253,2.0,-1.972246860161133,4
2023,lat_36_09449,-4.492649052801522,3.0,-2.0417823101903854,4
2024,lat_36_09449,-4.131525879912678,4.0,-2.028327790582837,4
2021,lat_36_09899,-4.605170185988091,1.0,-1.3839032791820094,4
2022,lat_36_09899,-3.947217868200645,2.0,-1.379342701768996,4
2023,lat_36_09899,-3.933099084921099,3.0,-1.423161242496728,4
2024,lat_36_09899,-2.83589196644073,4.0,-1.4015638843373697,4
2021,lat_36_10349,-3.036719092619263,1.0,-1.0602111100888907,4
