year,variable,testing,horizon,forecast,fold
2024,x,-2.48993769905682,1.0,-0.8618236817468472,1
2023,x,-3.38640908102908,1.0,-0.7955650704077848,2
2024,x,-2.48993769905682,2.0,-0.9499742607693217,2
2022,x,-0.190856431133403,1.0,-0.8168592952877178,3
2023,x,-3.38640908102908,2.0,-0.8103090048664489,3
2024,x,-2.48993769905682,3.0,-1.0044249545466353,3
2021,x,-0.430062379477202,1.0,-0.8370041377003372,4
2022,x,-0.190856431133403,2.0,-0.8418659181709455,4
2023,x,-3.38640908102908,3.0,-0.8378051381385446,4
2024,x,-2.48993769905682,4.0,-0.9773220934151661,4
2020,x,-1.46465325863626,1.0,-1.0337786362457224,5
2021,x,-0.430062379477202,2.0,-0.8559790590629125,5
2022,x,-0.190856431133403,3.0,-0.8598795333394352,5
2023,x,-3.38640908102908,4.0,-0.8525228630118686,5
2024,x,-2.48993769905682,5.0,-1.0492207044658362,5
2019,x,-2.80518295443834,1.0,-0.8776179571758776,6
2020,x,-1.46465325863626,2.0,-0.8897773254228852,6
2021,x,-0.430062379477202,3.0,-0.7983980091736336,6
2022,x,-0.190856431133403,4.0,-0.8037920938608494,6
2023,x,-3.38640908102908,5.0,-0.7977106837264123,6
2024,x,-2.48993769905682,6.0,-0.9531418244949182,6
2018,x,-0.314491370857987,1.0,-0.8521967418016542,7
2019,x,-2.80518295443834,2.0,-0.9330678195252757,7
2020,x,-1.46465325863626,3.0,-0.9468851751001666,7
2021,x,-0.430062379477202,4.0,-0.8179141998712779,7
2022,x,-0.190856431133403,5.0,-0.8184837657597327,7
2023,x,-3.38640908102908,6.0,-0.8075387255272916,7
2024,x,-2.48993769905682,7.0,-1.025233293234589,7
2017,x,-1.4010753226767,1.0,-0.7953221761590828,8
2018,x,-0.314491370857987,2.0,-0.7806704569461053,8
2019,x,-2.80518295443834,3.0,-0.8202435464149659,8
2020,x,-1.46465325863626,4.0,-0.829760957437147,8
2021,x,-0.430062379477202,5.0,-0.7647603266973109,8
2022,x,-0.190856431133403,6.0,-0.7698340984408686,8
2023,x,-3.38640908102908,7.0,-0.766109562131509,8
2024,x,-2.48993769905682,8.0,-0.8849709529933046,8
2016,x,-0.764743743296572,1.0,-2.254211368422452,9
2017,x,-1.4010753226767,2.0,-0.8169434417735253,9
2018,x,-0.314491370857987,3.0,-0.8006506119187888,9
2019,x,-2.80518295443834,4.0,-0.8400724875997493,9
2020,x,-1.46465325863626,5.0,-0.8479554827161344,9
2021,x,-0.430062379477202,6.0,-0.7808595292825189,9
2022,x,-0.190856431133403,7.0,-0.7879542183551922,9
2023,x,-3.38640908102908,8.0,-0.7829948495721687,9
2024,x,-2.48993769905682,9.0,-0.8802834819328021,9
2015,x,-1.14194304957435,1.0,-0.833963677560242,10
2016,x,-0.764743743296572,2.0,-2.247801457236254,10
2017,x,-1.4010753226767,3.0,-0.8014777489007625,10
2018,x,-0.314491370857987,4.0,-0.7843323927574469,10
2019,x,-2.80518295443834,5.0,-0.8263964092949874,10
2020,x,-1.46465325863626,6.0,-0.8349313485938102,10
2021,x,-0.430062379477202,7.0,-0.7634534272284076,10
2022,x,-0.190856431133403,8.0,-0.7707378509449576,10
2023,x,-3.38640908102908,9.0,-0.7655087444719505,10
2024,x,-2.48993769905682,10.0,-0.8715521985696639,10
2014,x,-2.08007429289592,1.0,-0.7403174403903593,11
2015,x,-1.14194304957435,2.0,-0.7736172477796549,11
2016,x,-0.764743743296572,3.0,-2.245638249646868,11
2017,x,-1.4010753226767,4.0,-0.7427602322719382,11
2018,x,-0.314491370857987,5.0,-0.7264674811633268,11
2019,x,-2.80518295443834,6.0,-0.7664380993534726,11
2020,x,-1.46465325863626,7.0,-0.7745417572531802,11
2021,x,-0.430062379477202,8.0,-0.7065382989763453,11
2022,x,-0.190856431133403,9.0,-0.7136932972028026,11
2023,x,-3.38640908102908,10.0,-0.7087005943110862,11
2024,x,-2.48993769905682,11.0,-0.8091855459721121,11
2013,x,-0.0714933292012233,1.0,-0.7770884435926498,12
2014,x,-2.08007429289592,2.0,-0.7576391351051777,12
2015,x,-1.14194304957435,3.0,-0.7925820970050961,12
2016,x,-0.764743743296572,4.0,-2.2646276729432038,12
2017,x,-1.4010753226767,5.0,-0.7601857860203332,12
2018,x,-0.314491370857987,6.0,-0.7430882385532371,12
2019,x,-2.80518295443834,7.0,-0.785029811877735,12
2020,x,-1.46465325863626,8.0,-0.7935510794615593,12
2021,x,-0.430062379477202,9.0,-0.7222552325566179,12
2022,x,-0.190856431133403,10.0,-0.7296205033056975,12
2023,x,-3.38640908102908,11.0,-0.7244041289575823,12
2024,x,-2.48993769905682,12.0,-0.8302224501497578,12
2012,x,-1.56014519310846,1.0,-0.6856462915305441,13
2013,x,-0.0714933292012233,2.0,-0.7309656253798746,13
2014,x,-2.08007429289592,3.0,-0.7126795683488195,13
2015,x,-1.14194304957435,4.0,-0.7452329537720271,13
2016,x,-0.764743743296572,5.0,-2.435956324261001,13
2017,x,-1.4010753226767,6.0,-0.7389879535261723,13
2018,x,-0.314491370857987,7.0,-0.6994885313493401,13
2019,x,-2.80518295443834,8.0,-0.738253861049536,13
2020,x,-1.46465325863626,9.0,-0.7461474748815708,13
2021,x,-0.430062379477202,10.0,-0.6807080868354645,13
2022,x,-0.190856431133403,11.0,-0.6878719379933869,13
2023,x,-3.38640908102908,12.0,-0.6832377114454407,13
2024,x,-2.48993769905682,13.0,-0.7781758603694107,13
2011,x,-2.30199357393933,1.0,1.9311102001637324,14
2012,x,-1.56014519310846,2.0,2.620204145231045,14
2013,x,-0.0714933292012233,3.0,2.123484697494999,14
2014,x,-2.08007429289592,4.0,1.582495521121152,14
2015,x,-1.14194304957435,5.0,0.1146983566927069,14
2016,x,-0.764743743296572,6.0,-2.478438045482486,14
2017,x,-1.4010753226767,7.0,-0.7328187076877271,14
2018,x,-0.314491370857987,8.0,-0.6001292220149474,14
2019,x,-2.80518295443834,9.0,-0.6611144618643656,14
2020,x,-1.46465325863626,10.0,-0.6722311668427144,14
2021,x,-0.430062379477202,11.0,-0.5597052197363845,14
2022,x,-0.190856431133403,12.0,-0.5700528211653759,14
2023,x,-3.38640908102908,13.0,1.268501893048202,14
2024,x,-2.48993769905682,14.0,-0.35636737721789835,14
2010,x,-0.940766257533952,1.0,-0.719914227375002,15
2011,x,-2.30199357393933,2.0,1.8964598172451743,15
2012,x,-1.56014519310846,3.0,2.3625615387609593,15
2013,x,-0.0714933292012233,4.0,1.6928532768344728,15
2014,x,-2.08007429289592,5.0,0.8103496643998955,15
2015,x,-1.14194304957435,6.0,-0.6287896924533503,15
2016,x,-0.764743743296572,7.0,-2.459231087355495,15
2017,x,-1.4010753226767,8.0,-0.6663578939822925,15
2018,x,-0.314491370857987,9.0,-0.5791220075854137,15
2019,x,-2.80518295443834,10.0,-0.6465803809175915,15
2020,x,-1.46465325863626,11.0,-0.6586408067866256,15
2021,x,-0.430062379477202,12.0,-0.5315546764559295,15
2022,x,-0.190856431133403,13.0,-0.5398029714700232,15
2023,x,-3.38640908102908,14.0,1.3077537437453177,15
2024,x,-2.48993769905682,15.0,-0.2988641625651294,15
