year,variable,testing,horizon,forecast,fold
2024,x,-2.48993769905682,1.0,-1.3009130990193676,1
2023,x,-3.38640908102908,1.0,-0.9525728817714552,2
2024,x,-2.48993769905682,2.0,-0.9529725150955191,2
2022,x,-0.190856431133403,1.0,-0.9823784350711199,3
2023,x,-3.38640908102908,2.0,-0.9825538038082673,3
2024,x,-2.48993769905682,3.0,-0.9825539669693085,3
2021,x,-0.430062379477202,1.0,-1.0058382551976577,4
2022,x,-0.190856431133403,2.0,-1.0034886293222935,4
2023,x,-3.38640908102908,3.0,-1.0034857085604538,4
2024,x,-2.48993769905682,4.0,-1.0034857063359182,4
2020,x,-1.46465325863626,1.0,-1.0262907185513617,5
2021,x,-0.430062379477202,2.0,-1.0094960002159516,5
2022,x,-0.190856431133403,3.0,-1.0094954833302534,5
2023,x,-3.38640908102908,4.0,-1.0094955097613558,5
2024,x,-2.48993769905682,5.0,-1.0094955034897253,5
2019,x,-2.80518295443834,1.0,-0.9429426059528496,6
2020,x,-1.46465325863626,2.0,-0.9429660262350471,6
2021,x,-0.430062379477202,3.0,-0.9429658282896943,6
2022,x,-0.190856431133403,4.0,-0.9429660272034632,6
2023,x,-3.38640908102908,5.0,-0.9429659717796118,6
2024,x,-2.48993769905682,6.0,-0.9429660194549959,6
2018,x,-0.314491370857987,1.0,-0.9671880504769736,7
2019,x,-2.80518295443834,2.0,-0.9671596828737123,7
2020,x,-1.46465325863626,3.0,-0.9671598554025458,7
2021,x,-0.430062379477202,4.0,-0.9671596822286377,7
2022,x,-0.190856431133403,5.0,-0.9671597590490988,7
2023,x,-3.38640908102908,6.0,-0.9671596857451369,7
2024,x,-2.48993769905682,7.0,-0.9671597476400391,7
2017,x,-1.4010753226767,1.0,-0.949721835821094,8
2018,x,-0.314491370857987,2.0,-0.9497271699456472,8
2019,x,-2.80518295443834,3.0,-0.9497269827196575,8
2020,x,-1.46465325863626,4.0,-0.9497271710646107,8
2021,x,-0.430062379477202,5.0,-0.9497271178028819,8
2022,x,-0.190856431133403,6.0,-0.949727161494394,8
2023,x,-3.38640908102908,7.0,-0.949727164845863,8
2024,x,-2.48993769905682,8.0,-0.9497271543701196,8
2016,x,-0.764743743296572,1.0,-0.957479880140864,9
2017,x,-1.4010753226767,2.0,-0.9574718888352204,9
2018,x,-0.314491370857987,3.0,-0.9574719501912202,9
2019,x,-2.80518295443834,4.0,-0.9574718955878501,9
2020,x,-1.46465325863626,5.0,-0.9574719021856762,9
2021,x,-0.430062379477202,6.0,-0.957471893862166,9
