year,variable,testing,horizon,forecast,fold
2024,x,-2.48993769905682,1.0,-1.2571960449774855,1
2023,x,-3.38640908102908,1.0,0.005136169508006494,2
2024,x,-2.48993769905682,2.0,-1.1060369494674835,2
2022,x,-0.190856431133403,1.0,-0.961356903709462,3
2023,x,-3.38640908102908,2.0,-0.9492285501379967,3
2024,x,-2.48993769905682,3.0,-1.1499193528334248,3
2021,x,-0.430062379477202,1.0,-0.9735975153490135,4
2022,x,-0.190856431133403,2.0,-1.025860272584213,4
2023,x,-3.38640908102908,3.0,-1.0062841444046657,4
2024,x,-2.48993769905682,4.0,-1.1677457989386986,4
2020,x,-1.46465325863626,1.0,-1.1401221124565755,5
2021,x,-0.430062379477202,2.0,-0.9561718698508814,5
2022,x,-0.190856431133403,3.0,-0.9959549840152014,5
2023,x,-3.38640908102908,4.0,-0.9842552214660683,5
2024,x,-2.48993769905682,5.0,-1.1466958273487553,5
2019,x,-2.80518295443834,1.0,-0.9986779689755692,6
2020,x,-1.46465325863626,2.0,-1.0658077721851211,6
2021,x,-0.430062379477202,3.0,-0.8632461956300557,6
2022,x,-0.190856431133403,4.0,-0.9037967082913116,6
2023,x,-3.38640908102908,5.0,-0.8899897863487212,6
2024,x,-2.48993769905682,6.0,-1.0910793319303924,6
2018,x,-0.314491370857987,1.0,-1.2691774583494801,7
2019,x,-2.80518295443834,2.0,-0.989286329341368,7
2020,x,-1.46465325863626,3.0,-1.0852556765902834,7
2021,x,-0.430062379477202,4.0,-0.81865697309052,7
2022,x,-0.190856431133403,5.0,-0.8749015137989105,7
2023,x,-3.38640908102908,6.0,-0.8519429773992861,7
2024,x,-2.48993769905682,7.0,-1.1864828602943924,7
2017,x,-1.4010753226767,1.0,-0.9679534532461965,8
2018,x,-0.314491370857987,2.0,-1.2131386315399904,8
2019,x,-2.80518295443834,3.0,-0.9379113402461341,8
2020,x,-1.46465325863626,4.0,-1.026635939959663,8
2021,x,-0.430062379477202,5.0,-0.8116311240832795,8
2022,x,-0.190856431133403,6.0,-0.8533402789078601,8
2023,x,-3.38640908102908,7.0,-0.8339294228371641,8
2024,x,-2.48993769905682,8.0,-1.1591596345691297,8
2016,x,-0.764743743296572,1.0,-1.175611785469359,9
2017,x,-1.4010753226767,2.0,-1.0414422627804072,9
2018,x,-0.314491370857987,3.0,-1.2845905634714232,9
2019,x,-2.80518295443834,4.0,-0.9947713100756171,9
2020,x,-1.46465325863626,5.0,-1.0971900009717483,9
2021,x,-0.430062379477202,6.0,-0.8197550970148851,9
2022,x,-0.190856431133403,7.0,-0.8768329861320519,9
2023,x,-3.38640908102908,8.0,-0.8539621899616938,9
2024,x,-2.48993769905682,9.0,-1.2177885761023317,9
2015,x,-1.14194304957435,1.0,-3.797297645654943,10
2016,x,-0.764743743296572,2.0,-4.333133363919984,10
2017,x,-1.4010753226767,3.0,-3.980387630806096,10
2018,x,-0.314491370857987,4.0,-3.500653345432162,10
2019,x,-2.80518295443834,5.0,-1.3969905415704607,10
2020,x,-1.46465325863626,6.0,-1.2696187420330936,10
2021,x,-0.430062379477202,7.0,-0.7802019895576571,10
2022,x,-0.190856431133403,8.0,-0.9182211005329716,10
