year,variable,testing,horizon,forecast,fold
2024,x,-2.48993769905682,1.0,-2.132574408445086,1
2023,x,-3.38640908102908,1.0,-0.9528173158936961,2
2024,x,-2.48993769905682,2.0,-1.1097621738696855,2
2022,x,-0.190856431133403,1.0,-1.0023787612462423,3
2023,x,-3.38640908102908,2.0,-0.9741297496339465,3
2024,x,-2.48993769905682,3.0,-1.1173627718968662,3
2021,x,-0.430062379477202,1.0,-0.9513325118658914,4
2022,x,-0.190856431133403,2.0,-1.0273352693694997,4
2023,x,-3.38640908102908,3.0,-0.9871302132112656,4
2024,x,-2.48993769905682,4.0,-1.1053961215897072,4
2020,x,-1.46465325863626,1.0,-0.9966341171882656,5
2021,x,-0.430062379477202,2.0,-1.0238334570906813,5
2022,x,-0.190856431133403,3.0,-1.1019432304099237,5
2023,x,-3.38640908102908,4.0,-1.089160318261616,5
2024,x,-2.48993769905682,5.0,-1.0404124117156055,5
2019,x,-2.80518295443834,1.0,-0.34197150748763655,6
2020,x,-1.46465325863626,2.0,-0.9412430388267552,6
2021,x,-0.430062379477202,3.0,-0.9103726553848627,6
2022,x,-0.190856431133403,4.0,-1.3592220749458992,6
2023,x,-3.38640908102908,5.0,-1.2868885913213202,6
2024,x,-2.48993769905682,6.0,-1.1263503103615842,6
2018,x,-0.314491370857987,1.0,-1.3149208118012383,7
2019,x,-2.80518295443834,2.0,-0.6823031965226936,7
2020,x,-1.46465325863626,3.0,-0.8815964368625692,7
2021,x,-0.430062379477202,4.0,-1.00558294300553,7
2022,x,-0.190856431133403,5.0,-1.1425381850168848,7
2023,x,-3.38640908102908,6.0,-1.0644304854587716,7
2024,x,-2.48993769905682,7.0,-1.1344898226009699,7
2017,x,-1.4010753226767,1.0,-0.6311456130561371,8
2018,x,-0.314491370857987,2.0,-1.6553937400317218,8
2019,x,-2.80518295443834,3.0,-0.37259699341075914,8
2020,x,-1.46465325863626,4.0,-0.9810485236436066,8
2021,x,-0.430062379477202,5.0,-0.9430471452027634,8
2022,x,-0.190856431133403,6.0,-1.4548749678471085,8
2023,x,-3.38640908102908,7.0,-1.267277578508142,8
2024,x,-2.48993769905682,8.0,-1.6574904356665947,8
2016,x,-0.764743743296572,1.0,-0.7474201711141903,9
2017,x,-1.4010753226767,2.0,-0.6913437151928201,9
2018,x,-0.314491370857987,3.0,-1.133366478721454,9
2019,x,-2.80518295443834,4.0,-0.6801745929227639,9
2020,x,-1.46465325863626,5.0,-0.9564592736809149,9
2021,x,-0.430062379477202,6.0,-1.0258842354543771,9
2022,x,-0.190856431133403,7.0,-1.3392419588619104,9
2023,x,-3.38640908102908,8.0,-1.6779583712546289,9
2024,x,-2.48993769905682,9.0,-1.0518449498262579,9
2015,x,-1.14194304957435,1.0,-4.994486076459419,10
2016,x,-0.764743743296572,2.0,-4.659358485354095,10
2017,x,-1.4010753226767,3.0,-4.134383563765617,10
2018,x,-0.314491370857987,4.0,-4.38205035209697,10
2019,x,-2.80518295443834,5.0,-3.7086612705902415,10
2020,x,-1.46465325863626,6.0,-2.3565959861275854,10
2021,x,-0.430062379477202,7.0,-0.9449482261196158,10
2022,x,-0.190856431133403,8.0,-2.2588857374308864,10
2023,x,-3.38640908102908,9.0,-2.2541637351268506,10
2024,x,-2.48993769905682,10.0,-3.1200814959660295,10
2014,x,-2.08007429289592,1.0,-0.6345041313142111,11
2015,x,-1.14194304957435,2.0,-5.7619679261226215,11
2016,x,-0.764743743296572,3.0,-5.387587146694726,11
2017,x,-1.4010753226767,4.0,-5.218829569751457,11
2018,x,-0.314491370857987,5.0,-5.183651151660424,11
2019,x,-2.80518295443834,6.0,-5.010757538436116,11
2020,x,-1.46465325863626,7.0,-5.1988310355165,11
2021,x,-0.430062379477202,8.0,-5.149342893321541,11
2022,x,-0.190856431133403,9.0,-4.831990117274763,11
2023,x,-3.38640908102908,10.0,-5.170582289788571,11
2024,x,-2.48993769905682,11.0,-4.947271374203027,11
2013,x,-0.0714933292012233,1.0,-0.4079447158146572,12
2014,x,-2.08007429289592,2.0,-0.47283239734756227,12
2015,x,-1.14194304957435,3.0,-5.404561975189143,12
2016,x,-0.764743743296572,4.0,-4.830942698642152,12
2017,x,-1.4010753226767,5.0,-3.784812160853734,12
2018,x,-0.314491370857987,6.0,-3.1319712517560343,12
2019,x,-2.80518295443834,7.0,-0.3972677539323395,12
2020,x,-1.46465325863626,8.0,-1.2088240176840315,12
2021,x,-0.430062379477202,9.0,-0.796236691920936,12
2022,x,-0.190856431133403,10.0,-1.6322023328297084,12
2023,x,-3.38640908102908,11.0,-1.4315151624603453,12
2024,x,-2.48993769905682,12.0,-2.138625416436159,12
2012,x,-1.56014519310846,1.0,-3.050750844423781,13
2013,x,-0.0714933292012233,2.0,-3.325772798024202,13
2014,x,-2.08007429289592,3.0,-2.653784176769362,13
2015,x,-1.14194304957435,4.0,-5.4095823004091335,13
2016,x,-0.764743743296572,5.0,-4.843366082612328,13
2017,x,-1.4010753226767,6.0,-3.882216159576066,13
2018,x,-0.314491370857987,7.0,-3.788591254894189,13
2019,x,-2.80518295443834,8.0,-2.7317496716356775,13
2020,x,-1.46465325863626,9.0,-1.3850686725390553,13
2021,x,-0.430062379477202,10.0,-0.5894198710106152,13
2022,x,-0.190856431133403,11.0,-2.074616824571194,13
2023,x,-3.38640908102908,12.0,-1.7874615878928402,13
2024,x,-2.48993769905682,13.0,-2.9938195277847472,13
2011,x,-2.30199357393933,1.0,-0.9195001775325065,14
2012,x,-1.56014519310846,2.0,-0.6997248545378706,14
2013,x,-0.0714933292012233,3.0,-0.4370271018896425,14
2014,x,-2.08007429289592,4.0,-0.6041810004964305,14
2015,x,-1.14194304957435,5.0,-5.395465909649625,14
2016,x,-0.764743743296572,6.0,-4.9154287371723715,14
2017,x,-1.4010753226767,7.0,-4.3096098061055885,14
2018,x,-0.314491370857987,8.0,-4.385948899587869,14
2019,x,-2.80518295443834,9.0,-4.010663901103746,14
