year,variable,testing,horizon,forecast,fold
2024,lat_36_08549,-4.570638202445716,1.0,-1.9064105042730608,1
2024,lat_36_08999,-2.35061012151384,1.0,-3.144456877946618,1
2024,lat_36_09449,-4.131525879912678,1.0,-2.8578003087774433,1
2024,lat_36_09899,-2.83589196644073,1.0,-2.8491356933797762,1
2024,lat_36_10349,-1.4747877520406367,1.0,-1.510006196217318,1
2024,lat_36_10799,-2.1482707752286765,1.0,-1.9010727859391234,1
2024,lat_36_11249,-2.8035553859912135,1.0,-1.7721566299933666,1
2024,lat_36_11698,-4.004044632110705,1.0,-2.5383180507147896,1
2024,lat_36_12148,-4.329941574607597,1.0,-2.357726543292322,1
2024,lat_36_12598,-3.852776147384812,1.0,-2.5028743339212287,1
2024,lat_36_13048,-4.13453748503702,1.0,-3.1633319224696637,1
2023,lat_36_08549,-4.290162188035178,1.0,-1.231980755053059,2
2024,lat_36_08549,-4.570638202445716,2.0,-1.231980755053059,2
2023,lat_36_08999,-4.22999702779643,1.0,-2.8163619043485095,2
2024,lat_36_08999,-2.35061012151384,2.0,-2.8163619043485095,2
2023,lat_36_09449,-4.492649052801522,1.0,-2.388918239187107,2
2024,lat_36_09449,-4.131525879912678,2.0,-2.388918239187107,2
2023,lat_36_09899,-3.933099084921099,1.0,-2.5154483738143747,2
2024,lat_36_09899,-2.83589196644073,2.0,-2.5154483738143747,2
2023,lat_36_10349,-1.8232250088059292,1.0,-1.4058747999201222,2
2024,lat_36_10349,-1.4747877520406367,2.0,-1.4058747999201222,2
2023,lat_36_10799,-2.3729764004840987,1.0,-1.7501897521315781,2
2024,lat_36_10799,-2.1482707752286765,2.0,-1.7501897521315781,2
2023,lat_36_11249,-2.3496358237800443,1.0,-1.5962461715317198,2
2024,lat_36_11249,-2.8035553859912135,2.0,-1.5962461715317198,2
2023,lat_36_11698,-4.605170185988091,1.0,-1.9351812279978124,2
2024,lat_36_11698,-4.004044632110705,2.0,-1.9351812279978124,2
2023,lat_36_12148,-4.498476789270406,1.0,-1.7421700364276764,2
2024,lat_36_12148,-4.329941574607597,2.0,-1.7421700364276764,2
2023,lat_36_12598,-4.261077997597968,1.0,-2.0001152462026375,2
2024,lat_36_12598,-3.852776147384812,2.0,-2.0001152462026375,2
2023,lat_36_13048,-4.252929512739863,1.0,-2.8423419146560156,2
2024,lat_36_13048,-4.13453748503702,2.0,-2.8423419146560156,2
2022,lat_36_08549,-1.1929081182347607,1.0,-1.2446750260050485,3
2023,lat_36_08549,-4.290162188035178,2.0,-1.2446750260050485,3
2024,lat_36_08549,-4.570638202445716,3.0,-1.2446750260050485,3
2022,lat_36_08999,-3.9056189665983982,1.0,-2.511503229283076,3
2023,lat_36_08999,-4.22999702779643,2.0,-2.511503229283076,3
2024,lat_36_08999,-2.35061012151384,3.0,-2.511503229283076,3
2022,lat_36_09449,-2.8562656756034253,1.0,-2.265796184049282,3
2023,lat_36_09449,-4.492649052801522,2.0,-2.265796184049282,3
2024,lat_36_09449,-4.131525879912678,3.0,-2.265796184049282,3
2022,lat_36_09899,-3.947217868200645,1.0,-2.1111561597356174,3
2023,lat_36_09899,-3.933099084921099,2.0,-2.1111561597356174,3
2024,lat_36_09899,-2.83589196644073,3.0,-2.1111561597356174,3
2022,lat_36_10349,-1.4573428428085486,1.0,-1.3851131021386374,3
2023,lat_36_10349,-1.8232250088059292,2.0,-1.3851131021386374,3
2024,lat_36_10349,-1.4747877520406367,3.0,-1.3851131021386374,3
2022,lat_36_10799,-1.7635637092174457,1.0,-1.7341281661137127,3
2023,lat_36_10799,-2.3729764004840987,2.0,-1.7341281661137127,3
2024,lat_36_10799,-2.1482707752286765,3.0,-1.7341281661137127,3
2022,lat_36_11249,-1.3905000356666306,1.0,-1.6403670339103562,3
2023,lat_36_11249,-2.3496358237800443,2.0,-1.6403670339103562,3
2024,lat_36_11249,-2.8035553859912135,3.0,-1.6403670339103562,3
2022,lat_36_11698,-2.7931933374976934,1.0,-1.697662646655806,3
2023,lat_36_11698,-4.605170185988091,2.0,-1.697662646655806,3
2024,lat_36_11698,-4.004044632110705,3.0,-1.697662646655806,3
2022,lat_36_12148,-2.014888701031007,1.0,-1.6575250778119757,3
2023,lat_36_12148,-4.498476789270406,2.0,-1.6575250778119757,3
2024,lat_36_12148,-4.329941574607597,3.0,-1.6575250778119757,3
2022,lat_36_12598,-1.786417682123372,1.0,-2.0468812324610104,3
2023,lat_36_12598,-4.261077997597968,2.0,-2.0468812324610104,3
2024,lat_36_12598,-3.852776147384812,3.0,-2.0468812324610104,3
2022,lat_36_13048,-2.919342556067837,1.0,-2.800563039178079,3
2023,lat_36_13048,-4.252929512739863,2.0,-2.800563039178079,3
2024,lat_36_13048,-4.13453748503702,3.0,-2.800563039178079,3
2021,lat_36_08549,-1.5333531309772477,1.0,-1.1812604944044565,4
2022,lat_36_08549,-1.1929081182347607,2.0,-1.1812604944044565,4
2023,lat_36_08549,-4.290162188035178,3.0,-1.1812604944044565,4
2024,lat_36_08549,-4.570638202445716,4.0,-1.1812604944044565,4
2021,lat_36_08999,-4.5200079797018455,1.0,-1.9969169744105941,4
2022,lat_36_08999,-3.9056189665983982,2.0,-1.9969169744105941,4
2023,lat_36_08999,-4.22999702779643,3.0,-1.9969169744105941,4
2024,lat_36_08999,-2.35061012151384,4.0,-1.9969169744105941,4
2021,lat_36_09449,-3.0436224605093134,1.0,-2.0677959982576737,4
2022,lat_36_09449,-2.8562656756034253,2.0,-2.0677959982576737,4
2023,lat_36_09449,-4.492649052801522,3.0,-2.0677959982576737,4
2024,lat_36_09449,-4.131525879912678,4.0,-2.0677959982576737,4
2021,lat_36_09899,-4.605170185988091,1.0,-1.4737716485948227,4
2022,lat_36_09899,-3.947217868200645,2.0,-1.4737716485948227,4
2023,lat_36_09899,-3.933099084921099,3.0,-1.4737716485948227,4
2024,lat_36_09899,-2.83589196644073,4.0,-1.4737716485948227,4
2021,lat_36_10349,-3.036719092619263,1.0,-0.9713063199859878,4
2022,lat_36_10349,-1.4573428428085486,2.0,-0.9713063199859878,4
2023,lat_36_10349,-1.8232250088059292,3.0,-0.9713063199859878,4
2024,lat_36_10349,-1.4747877520406367,4.0,-0.9713063199859878,4
2021,lat_36_10799,-3.3237005823553085,1.0,-1.3318489875134578,4
2022,lat_36_10799,-1.7635637092174457,2.0,-1.3318489875134578,4
2023,lat_36_10799,-2.3729764004840987,3.0,-1.3318489875134578,4
2024,lat_36_10799,-2.1482707752286765,4.0,-1.3318489875134578,4
2021,lat_36_11249,-3.1618076864327787,1.0,-1.2556297587870526,4
2022,lat_36_11249,-1.3905000356666306,2.0,-1.2556297587870526,4
2023,lat_36_11249,-2.3496358237800443,3.0,-1.2556297587870526,4
2024,lat_36_11249,-2.8035553859912135,4.0,-1.2556297587870526,4
2021,lat_36_11698,-3.804831970999918,1.0,-1.1621423350063955,4
2022,lat_36_11698,-2.7931933374976934,2.0,-1.1621423350063955,4
2023,lat_36_11698,-4.605170185988091,3.0,-1.1621423350063955,4
