year,variable,testing,horizon,forecast,fold
2024,lat_36_08549,-4.570638202445716,1.0,-3.770445088542778,1
2024,lat_36_08999,-2.35061012151384,1.0,-4.151818932381104,1
2024,lat_36_09449,-4.131525879912678,1.0,-4.230387079000433,1
2024,lat_36_09899,-2.83589196644073,1.0,-3.847644543099826,1
2024,lat_36_10349,-1.4747877520406367,1.0,-1.7102898362311334,1
2024,lat_36_10799,-2.1482707752286765,1.0,-2.2116493845258507,1
2024,lat_36_11249,-2.8035553859912135,1.0,-2.1532384665750923,1
2024,lat_36_11698,-4.004044632110705,1.0,-4.19512424557507,1
2024,lat_36_12148,-4.329941574607597,1.0,-4.044077500413771,1
2024,lat_36_12598,-3.852776147384812,1.0,-3.846495888066089,1
2024,lat_36_13048,-4.13453748503702,1.0,-4.018016302981197,1
2023,lat_36_08549,-4.290162188035178,1.0,-1.2004081928762376,2
2024,lat_36_08549,-4.570638202445716,2.0,-1.1811031835804118,2
2023,lat_36_08999,-4.22999702779643,1.0,-3.805469526860834,2
2024,lat_36_08999,-2.35061012151384,2.0,-3.703403846523806,2
2023,lat_36_09449,-4.492649052801522,1.0,-2.777767698991832,2
2024,lat_36_09449,-4.131525879912678,2.0,-2.7185316764845338,2
2023,lat_36_09899,-3.933099084921099,1.0,-3.728079311808711,2
2024,lat_36_09899,-2.83589196644073,2.0,-3.5366253445418896,2
2023,lat_36_10349,-1.8232250088059292,1.0,-1.479573038987316,2
2024,lat_36_10349,-1.4747877520406367,2.0,-1.3642710047203495,2
2023,lat_36_10799,-2.3729764004840987,1.0,-1.767770187776648,2
2024,lat_36_10799,-2.1482707752286765,2.0,-1.631176446031767,2
2023,lat_36_11249,-2.3496358237800443,1.0,-1.4924240493036505,2
2024,lat_36_11249,-2.8035553859912135,2.0,-1.3988887943892292,2
2023,lat_36_11698,-4.605170185988091,1.0,-2.538781171315392,2
2024,lat_36_11698,-4.004044632110705,2.0,-2.2921420902494005,2
2023,lat_36_12148,-4.498476789270406,1.0,-1.8875036196663102,2
2024,lat_36_12148,-4.329941574607597,2.0,-1.726108838170598,2
2023,lat_36_12598,-4.261077997597968,1.0,-1.7596788589617514,2
2024,lat_36_12598,-3.852776147384812,2.0,-1.673103172225916,2
2023,lat_36_13048,-4.252929512739863,1.0,-2.8888314627971083,2
