year,variable,testing,horizon,forecast,fold
2024,lat_36_00450,-3.711739310440754,1.0,-3.103789187537753,1
2024,lat_36_00900,-4.44226481911977,1.0,-2.779533594110165,1
2024,lat_36_01350,-4.077544439710155,1.0,-2.74542265734675,1
2024,lat_36_01800,-3.5222565345618033,1.0,-2.289379667701913,1
2024,lat_36_02250,-2.84738933434102,1.0,-2.772704106791774,1
2024,lat_36_02700,-2.85846095690616,1.0,-2.9948562933464293,1
2024,lat_36_03150,-3.991514232083815,1.0,-3.016718738808031,1
2024,lat_36_03600,-3.031866402768856,1.0,-3.1197778534148473,1
2024,lat_36_04050,-3.780850722879246,1.0,-2.540383820085852,1
2024,lat_36_04500,-4.208334314372091,1.0,-4.765576073786962,1
2024,lat_36_05849,-4.605170185988091,1.0,-4.525949634524814,1
2024,lat_36_06299,-4.605170185988091,1.0,-3.6164052565140077,1
2024,lat_36_06749,-2.7419420806699843,1.0,-1.7792543413416144,1
2024,lat_36_07199,-3.043781772032634,1.0,-2.082517225394458,1
2024,lat_36_07649,-4.394155471828453,1.0,-2.3631047096863074,1
2024,lat_36_08099,-4.591911314967573,1.0,-2.3792379627653264,1
2024,lat_36_08549,-4.570638202445716,1.0,-2.095251254994363,1
2024,lat_36_08999,-2.35061012151384,1.0,-3.417221433822956,1
2024,lat_36_09449,-4.131525879912678,1.0,-3.030519576883162,1
2024,lat_36_09899,-2.83589196644073,1.0,-3.166993452444128,1
2024,lat_36_10349,-1.4747877520406367,1.0,-1.6809895754732327,1
2024,lat_36_10799,-2.1482707752286765,1.0,-2.109889310602698,1
2024,lat_36_11249,-2.8035553859912135,1.0,-1.9650169818630938,1
2024,lat_36_11698,-4.004044632110705,1.0,-2.700816481052304,1
2024,lat_36_12148,-4.329941574607597,1.0,-2.635465268670713,1
2024,lat_36_12598,-3.852776147384812,1.0,-2.7786984414342966,1
2024,lat_36_13048,-4.13453748503702,1.0,-3.3463909463056902,1
2024,lat_36_13498,-3.9919892525283913,1.0,-2.885166313471504,1
2024,lat_36_13948,-2.685241233885117,1.0,-1.7634866744278141,1
2024,lat_36_14398,-4.227818740555305,1.0,-2.9044073106026156,1
2024,lat_36_14848,-3.824756992308279,1.0,-2.217921891961413,1
2024,lat_36_15298,-4.380598550103056,1.0,-2.525344884302562,1
2024,lat_36_15748,-4.411102366634724,1.0,-2.694042222678909,1
2024,lat_36_16198,-3.303133866835818,1.0,-1.8914737183710684,1
2024,lat_36_16648,-4.2114487718641005,1.0,-2.224624575410714,1
2024,lat_36_17098,-2.691602217950635,1.0,-3.9963041817550264,1
2024,lat_36_17547,-2.2734157318248305,1.0,-4.231442701086435,1
2024,lat_36_17997,-2.5639070702915387,1.0,-2.4478834638192413,1
2024,lat_36_18447,-2.811001066084425,1.0,-1.6840284460772288,1
2024,lat_36_19347,-4.605170185988091,1.0,-3.1888540384299335,1
2024,lat_36_19797,-3.6186460157600684,1.0,-3.0091857502022683,1
2024,lat_36_20247,-2.907751798956203,1.0,-2.5980640407825892,1
2024,lat_36_20697,-1.3474389141433085,1.0,-1.3876093962239684,1
2024,lat_36_21147,-2.446187478147792,1.0,-1.5151176966918276,1
2024,lat_36_21597,-2.579224468070338,1.0,-1.5141750830949332,1
2023,lat_36_00450,-4.323167861868939,1.0,-2.5985687397511184,2
2024,lat_36_00450,-3.711739310440754,2.0,-2.6366976750488016,2
2023,lat_36_00900,-4.573138023868477,1.0,-2.105050139410955,2
2024,lat_36_00900,-4.44226481911977,2.0,-2.1379328777984945,2
2023,lat_36_01350,-4.20897568437331,1.0,-2.202828796531868,2
2024,lat_36_01350,-4.077544439710155,2.0,-2.219858875178083,2
2023,lat_36_01800,-3.3867927094275285,1.0,-1.8434671749247726,2
2024,lat_36_01800,-3.5222565345618033,2.0,-1.87037571530826,2
2023,lat_36_02250,-4.585847695320484,1.0,-2.08827059402915,2
2024,lat_36_02250,-2.84738933434102,2.0,-2.1129569865078763,2
2023,lat_36_02700,-4.605170185988091,1.0,-2.4019457061403617,2
2024,lat_36_02700,-2.85846095690616,2.0,-2.4175012132888374,2
2023,lat_36_03150,-4.44664592862927,1.0,-2.4379198445897776,2
2024,lat_36_03150,-3.991514232083815,2.0,-2.474238542643778,2
2023,lat_36_03600,-4.605170185988091,1.0,-2.53010060048429,2
2024,lat_36_03600,-3.031866402768856,2.0,-2.5689886124416534,2
2023,lat_36_04050,-4.540138530175832,1.0,-1.8068896832565882,2
2024,lat_36_04050,-3.780850722879246,2.0,-1.8274791927358964,2
2023,lat_36_04500,-4.605170185988091,1.0,-4.750297529517263,2
2024,lat_36_04500,-4.208334314372091,2.0,-4.802037150165928,2
2023,lat_36_05849,-4.605170185988091,1.0,-4.394031088208087,2
2024,lat_36_05849,-4.605170185988091,2.0,-4.418975909197597,2
2023,lat_36_06299,-4.605170185988091,1.0,-3.2073761952727122,2
2024,lat_36_06299,-4.605170185988091,2.0,-3.242306210853017,2
2023,lat_36_06749,-2.479431492930742,1.0,-1.4419351917696048,2
2024,lat_36_06749,-2.7419420806699843,2.0,-1.4680369149283514,2
2023,lat_36_07199,-2.8772808027163093,1.0,-1.7393329576912027,2
2024,lat_36_07199,-3.043781772032634,2.0,-1.762819386042119,2
2023,lat_36_07649,-4.442082308595242,1.0,-1.5644921015034872,2
2024,lat_36_07649,-4.394155471828453,2.0,-1.5886130323061545,2
2023,lat_36_08099,-4.504645830575255,1.0,-1.575730026947873,2
2024,lat_36_08099,-4.591911314967573,2.0,-1.5976393459592877,2
2023,lat_36_08549,-4.290162188035178,1.0,-1.2951091046049044,2
2024,lat_36_08549,-4.570638202445716,2.0,-1.308616977481354,2
2023,lat_36_08999,-4.22999702779643,1.0,-3.033801070247055,2
2024,lat_36_08999,-2.35061012151384,2.0,-3.079116174019032,2
2023,lat_36_09449,-4.492649052801522,1.0,-2.439163747642651,2
2024,lat_36_09449,-4.131525879912678,2.0,-2.4498463667318293,2
2023,lat_36_09899,-3.933099084921099,1.0,-2.757431772002411,2
2024,lat_36_09899,-2.83589196644073,2.0,-2.8077750104622536,2
2023,lat_36_10349,-1.8232250088059292,1.0,-1.5425210994712057,2
2024,lat_36_10349,-1.4747877520406367,2.0,-1.57116578054284,2
2023,lat_36_10799,-2.3729764004840987,1.0,-1.9140086849683178,2
2024,lat_36_10799,-2.1482707752286765,2.0,-1.948229264447675,2
2023,lat_36_11249,-2.3496358237800443,1.0,-1.7425865698594118,2
2024,lat_36_11249,-2.8035553859912135,2.0,-1.773213475836888,2
2023,lat_36_11698,-4.605170185988091,1.0,-1.977790991692483,2
2024,lat_36_11698,-4.004044632110705,2.0,-1.9868178835067842,2
2023,lat_36_12148,-4.498476789270406,1.0,-1.8938203832104539,2
2024,lat_36_12148,-4.329941574607597,2.0,-1.9255559383859824,2
2023,lat_36_12598,-4.261077997597968,1.0,-2.1775736580398792,2
2024,lat_36_12598,-3.852776147384812,2.0,-2.2146005565461704,2
2023,lat_36_13048,-4.252929512739863,1.0,-2.9627073769505827,2
2024,lat_36_13048,-4.13453748503702,2.0,-2.987950210893715,2
2023,lat_36_13498,-4.203554955446408,1.0,-2.3196266655613886,2
2024,lat_36_13498,-3.9919892525283913,2.0,-2.361117277209803,2
2023,lat_36_13948,-3.0914965534081342,1.0,-1.2452026455123673,2
2024,lat_36_13948,-2.685241233885117,2.0,-1.2542262746513253,2
2023,lat_36_14398,-4.5443284429568545,1.0,-2.268922071726012,2
2024,lat_36_14398,-4.227818740555305,2.0,-2.3035070626595338,2
2023,lat_36_14848,-4.082848718651846,1.0,-1.533545060081618,2
2024,lat_36_14848,-3.824756992308279,2.0,-1.5539044206163266,2
2023,lat_36_15298,-4.515540910932293,1.0,-1.7754920671251828,2
2024,lat_36_15298,-4.380598550103056,2.0,-1.801744320402947,2
2023,lat_36_15748,-4.605170185988091,1.0,-1.9889982074061276,2
2024,lat_36_15748,-4.411102366634724,2.0,-1.9988806649332076,2
2023,lat_36_16198,-3.634392538227047,1.0,-1.2554536975247739,2
2024,lat_36_16198,-3.303133866835818,2.0,-1.2634284364319268,2
2023,lat_36_16648,-4.315524353198009,1.0,-1.4350725603584855,2
