year,variable,testing,horizon,forecast,fold
2024,lat_34_40,0.349596961510623,1.0,0.3592240349065787,1
2024,lat_34_60,0.00343138945408146,1.0,-0.007037449143836356,1
2024,lat_35_00,0.379075203963061,1.0,0.2899818754258022,1
2024,lat_35_20,0.108328107566639,1.0,0.15425543317667556,1
2024,lat_35_40,0.0628878740897323,1.0,0.10487899421819179,1
2024,lat_35_60,0.262344934819445,1.0,0.319422362926143,1
2024,lat_35_80,0.0478614843930675,1.0,0.2474376656077291,1
2024,lat_36_00,0.0517981268500601,1.0,0.2429496424019387,1
2024,lat_36_20,0.133548415397708,1.0,0.3145608387786332,1
2024,lat_36_40,0.0317096090729792,1.0,0.10315951057374198,1
2024,lat_36_60,0.0256811662695521,1.0,-0.018142218145533934,1
2024,lat_36_80,0.209749828411315,1.0,0.3544019336779091,1
2024,lat_37_00,0.162765856114521,1.0,0.279930802427189,1
2024,lat_37_40,0.0041779167258775,1.0,-0.0019447275174159688,1
2024,lat_37_80,0.506386474454102,1.0,0.2222532185111943,1
2023,lat_34_40,0.128517245635608,1.0,0.5182896814224517,2
2024,lat_34_40,0.349596961510623,2.0,0.5119823502166658,2
2023,lat_34_60,0.0,1.0,0.048334346888435846,2
2024,lat_34_60,0.00343138945408146,2.0,0.07947502302966503,2
2023,lat_35_00,0.134270482680721,1.0,0.4167365762462349,2
2024,lat_35_00,0.379075203963061,2.0,0.42914435373369053,2
2023,lat_35_20,0.0548013258516642,1.0,0.27724072762867324,2
2024,lat_35_20,0.108328107566639,2.0,0.3340989858396001,2
2023,lat_35_40,0.0269833213767084,1.0,0.32955858879797323,2
2024,lat_35_40,0.0628878740897323,2.0,0.34092425375283775,2
2023,lat_35_60,0.153732985735937,1.0,0.468692406905601,2
2024,lat_35_60,0.262344934819445,2.0,0.45680451098271224,2
2023,lat_35_80,0.0211581047831155,1.0,0.509055754103935,2
2024,lat_35_80,0.0478614843930675,2.0,0.4836182348008064,2
2023,lat_36_00,0.0279579074458614,1.0,0.3760441390810095,2
2024,lat_36_00,0.0517981268500601,2.0,0.44782254749140193,2
2023,lat_36_20,0.0792761451336026,1.0,0.4992931819219167,2
2024,lat_36_20,0.133548415397708,2.0,0.49689009049821836,2
2023,lat_36_40,0.0111443283770485,1.0,0.18179731150365577,2
2024,lat_36_40,0.0317096090729792,2.0,0.2911046118546609,2
2023,lat_36_60,0.0167996945609532,1.0,0.022410862893575464,2
2024,lat_36_60,0.0256811662695521,2.0,0.0020327359691424927,2
2023,lat_36_80,0.0878116595913922,1.0,0.5849342728388413,2
2024,lat_36_80,0.209749828411315,2.0,0.5430183298677549,2
2023,lat_37_00,0.0954428553933242,1.0,0.5869040073455706,2
2024,lat_37_00,0.162765856114521,2.0,0.4848391097915951,2
2023,lat_37_40,0.0,1.0,0.0029388600886689135,2
2024,lat_37_40,0.0041779167258775,2.0,0.006844728597147998,2
2023,lat_37_80,0.189103243587026,1.0,0.17367065783158755,2
2024,lat_37_80,0.506386474454102,2.0,0.20727873091875704,2
2022,lat_34_40,0.53064837252751,1.0,0.543068096442126,3
2023,lat_34_40,0.128517245635608,2.0,0.5175069755311412,3
2024,lat_34_40,0.349596961510623,3.0,0.5088949168646972,3
2022,lat_34_60,0.0219591681898127,1.0,0.08098911222699899,3
2023,lat_34_60,0.0,2.0,0.1318891937169114,3
2024,lat_34_60,0.00343138945408146,3.0,0.20098901166277255,3
2022,lat_35_00,0.393954715908722,1.0,0.3815600256862276,3
2023,lat_35_00,0.134270482680721,2.0,0.4105769760878902,3
2024,lat_35_00,0.379075203963061,3.0,0.4239572727409462,3
2022,lat_35_20,0.196498329112,1.0,0.2378579105512369,3
2023,lat_35_20,0.0548013258516642,2.0,0.30694459479034497,3
2024,lat_35_20,0.108328107566639,3.0,0.35433308975921946,3
2022,lat_35_40,0.332737139161578,1.0,0.2322067472197555,3
2023,lat_35_40,0.0269833213767084,2.0,0.26814361174987755,3
2024,lat_35_40,0.0628878740897323,3.0,0.2967655422030558,3
2022,lat_35_60,0.532936394269236,1.0,0.38158876691470955,3
2023,lat_35_60,0.153732985735937,2.0,0.4136647845966924,3
2024,lat_35_60,0.262344934819445,3.0,0.42831804993916145,3
2022,lat_35_80,0.61473735558127,1.0,0.45383244833382547,3
2023,lat_35_80,0.0211581047831155,2.0,0.4564400485817571,3
2024,lat_35_80,0.0478614843930675,3.0,0.45747269295649784,3
2022,lat_36_00,0.229164004922863,1.0,0.33076704155020675,3
2023,lat_36_00,0.0279579074458614,2.0,0.43175978193264986,3
2024,lat_36_00,0.0517981268500601,3.0,0.4763454395195468,3
2022,lat_36_20,0.522200574942901,1.0,0.45402085220010496,3
2023,lat_36_20,0.0792761451336026,2.0,0.47680044120988,3
2024,lat_36_20,0.133548415397708,3.0,0.48537289640076686,3
2022,lat_36_40,0.0675167267986646,1.0,0.17162651332608567,3
2023,lat_36_40,0.0111443283770485,2.0,0.2882738108771222,3
2024,lat_36_40,0.0317096090729792,3.0,0.37529993524865496,3
2022,lat_36_60,0.0402480488877512,1.0,-0.015504164805302596,3
2023,lat_36_60,0.0167996945609532,2.0,-0.08403678552982913,3
2024,lat_36_60,0.0256811662695521,3.0,-0.21622884991450994,3
2022,lat_36_80,0.760114305670709,1.0,0.5428891133433432,3
2023,lat_36_80,0.0878116595913922,2.0,0.5198637181114886,3
2024,lat_36_80,0.209749828411315,3.0,0.5121408787497781,3
2022,lat_37_00,1.0,1.0,0.5252911456897483,3
2023,lat_37_00,0.0954428553933242,2.0,0.45049555830831334,3
2024,lat_37_00,0.162765856114521,3.0,0.4209340758788108,3
2022,lat_37_40,0.0,1.0,0.006876875207302148,3
2023,lat_37_40,0.0,2.0,0.011043949242155036,3
2024,lat_37_40,0.0041779167258775,3.0,0.019270950284390072,3
2022,lat_37_80,0.110915306338775,1.0,0.2727032414841165,3
2023,lat_37_80,0.189103243587026,2.0,0.2982633073927061,3
2024,lat_37_80,0.506386474454102,3.0,0.3162330075544833,3
2021,lat_34_40,0.643046226341079,1.0,0.5586355730121281,4
2022,lat_34_40,0.53064837252751,2.0,0.5214893227021054,4
2023,lat_34_40,0.128517245635608,3.0,0.5098799640146131,4
2024,lat_34_40,0.349596961510623,4.0,0.5061294111020396,4
2021,lat_34_60,0.0384436320998724,1.0,0.12229399900970955,4
2022,lat_34_60,0.0219591681898127,2.0,0.1983327862402427,4
2023,lat_34_60,0.0,3.0,0.2772964180309411,4
2024,lat_34_60,0.00343138945408146,4.0,0.33725079900069405,4
2021,lat_35_00,0.292703492418871,1.0,0.4320364363203305,4
2022,lat_35_00,0.393954715908722,2.0,0.4377662083833456,4
2023,lat_35_00,0.134270482680721,3.0,0.440060805841481,4
2024,lat_35_00,0.379075203963061,4.0,0.44097173412491864,4
2021,lat_35_20,0.087301522666254,1.0,0.40637193775105224,4
2022,lat_35_20,0.196498329112,2.0,0.41434434959295696,4
2023,lat_35_20,0.0548013258516642,3.0,0.4178077432791827,4
2024,lat_35_20,0.108328107566639,4.0,0.4192917698200149,4
2021,lat_35_40,0.187460792591868,1.0,0.22168985177606557,4
2022,lat_35_40,0.332737139161578,2.0,0.2643326761357752,4
2023,lat_35_40,0.0269833213767084,3.0,0.2982718186884435,4
2024,lat_35_40,0.0628878740897323,4.0,0.32170244232974954,4
2021,lat_35_60,0.278324776345973,1.0,0.4530124074654395,4
2022,lat_35_60,0.532936394269236,2.0,0.4506382418491177,4
2023,lat_35_60,0.153732985735937,3.0,0.4497288917647328,4
2024,lat_35_60,0.262344934819445,4.0,0.44937941902751377,4
2021,lat_35_80,0.479123919031574,1.0,0.3417642766555425,4
2022,lat_35_80,0.61473735558127,2.0,0.40729539541139237,4
2023,lat_35_80,0.0211581047831155,3.0,0.4371002177537008,4
2024,lat_35_80,0.0478614843930675,4.0,0.44916122809123676,4
2021,lat_36_00,0.114052971359197,1.0,0.39738450627649896,4
2022,lat_36_00,0.229164004922863,2.0,0.4754920736118451,4
2023,lat_36_00,0.0279579074458614,3.0,0.5040001040354375,4
2024,lat_36_00,0.0517981268500601,4.0,0.5134518279814536,4
2021,lat_36_20,0.382637075336236,1.0,0.4522998216887068,4
2022,lat_36_20,0.522200574942901,2.0,0.4810626962918761,4
2023,lat_36_20,0.0792761451336026,3.0,0.4912123791956771,4
2024,lat_36_20,0.133548415397708,4.0,0.494673882989533,4
2021,lat_36_40,0.0496964019543505,1.0,0.2035516289803453,4
2022,lat_36_40,0.0675167267986646,2.0,0.32919154411551077,4
2023,lat_36_40,0.0111443283770485,3.0,0.4077212381802373,4
2024,lat_36_40,0.0317096090729792,4.0,0.4435630294002163,4
2021,lat_36_60,0.0212691473743401,1.0,0.008225327542210463,4
2022,lat_36_60,0.0402480488877512,2.0,-0.021749823021208918,4
2023,lat_36_60,0.0167996945609532,3.0,-0.08237443369590615,4
2024,lat_36_60,0.0256811662695521,4.0,-0.19915671707148822,4
2021,lat_36_80,0.656700532519703,1.0,0.48419484221367914,4
2022,lat_36_80,0.760114305670709,2.0,0.49788910874496195,4
2023,lat_36_80,0.0878116595913922,3.0,0.502481679298808,4
2024,lat_36_80,0.209749828411315,4.0,0.5039996313566584,4
2021,lat_37_00,0.839336499340037,1.0,0.4870893500495037,4
2022,lat_37_00,1.0,2.0,0.4313410370735721,4
2023,lat_37_00,0.0954428553933242,3.0,0.40894728164538285,4
2024,lat_37_00,0.162765856114521,4.0,0.3991256636836074,4
2021,lat_37_40,0.0,1.0,0.04032585077106637,4
2022,lat_37_40,0.0,2.0,0.08054121092203041,4
2023,lat_37_40,0.0,3.0,0.14435608753274345,4
2024,lat_37_40,0.0041779167258775,4.0,0.2255101766073438,4
2021,lat_37_80,0.266999682001272,1.0,0.11922454103390079,4
2022,lat_37_80,0.110915306338775,2.0,0.1455387478667668,4
