year,variable,testing,horizon,forecast,fold
2024,lat_36_08549,-4.570638202445716,1.0,-3.768407076986641,1
2024,lat_36_08999,-2.35061012151384,1.0,-4.150569942948062,1
2024,lat_36_09449,-4.131525879912678,1.0,-4.229653961658343,1
2024,lat_36_09899,-2.83589196644073,1.0,-3.845343463962959,1
2024,lat_36_10349,-1.4747877520406367,1.0,-1.7086783266166534,1
2024,lat_36_10799,-2.1482707752286765,1.0,-2.209824177716124,1
2024,lat_36_11249,-2.8035553859912135,1.0,-2.151536400342322,1
2024,lat_36_11698,-4.004044632110705,1.0,-4.192505231216632,1
2024,lat_36_12148,-4.329941574607597,1.0,-4.041535250131889,1
2024,lat_36_12598,-3.852776147384812,1.0,-3.844608728272379,1
2024,lat_36_13048,-4.13453748503702,1.0,-4.016682854511531,1
2023,lat_36_08549,-4.290162188035178,1.0,-1.20007005745757,2
2024,lat_36_08549,-4.570638202445716,2.0,-1.1806223439290173,2
2023,lat_36_08999,-4.22999702779643,1.0,-3.803826163739826,2
2024,lat_36_08999,-2.35061012151384,2.0,-3.700510135902888,2
2023,lat_36_09449,-4.492649052801522,1.0,-2.777171197747846,2
2024,lat_36_09449,-4.131525879912678,2.0,-2.717522641967554,2
2023,lat_36_09899,-3.933099084921099,1.0,-3.7250230349104907,2
2024,lat_36_09899,-2.83589196644073,2.0,-3.5312545593549527,2
2023,lat_36_10349,-1.8232250088059292,1.0,-1.4778233637961007,2
2024,lat_36_10349,-1.4747877520406367,2.0,-1.3616624169422753,2
2023,lat_36_10799,-2.3729764004840987,1.0,-1.7658210638123881,2
2024,lat_36_10799,-2.1482707752286765,2.0,-1.6281466745311062,2
2023,lat_36_11249,-2.3496358237800443,1.0,-1.4910826750600474,2
2024,lat_36_11249,-2.8035553859912135,2.0,-1.3968952562367427,2
2023,lat_36_11698,-4.605170185988091,1.0,-2.535800761698901,2
2024,lat_36_11698,-4.004044632110705,2.0,-2.2871719240553596,2
