year,variable,testing,horizon,forecast,fold
2024,lat_36_08549,-4.570638202445716,1.0,-2.413848913813586,1
2024,lat_36_08999,-2.35061012151384,1.0,-3.691365652613902,1
2024,lat_36_09449,-4.131525879912678,1.0,-3.314233983028082,1
2024,lat_36_09899,-2.83589196644073,1.0,-3.4887285619322603,1
2024,lat_36_10349,-1.4747877520406367,1.0,-1.6904998207176865,1
2024,lat_36_10799,-2.1482707752286765,1.0,-2.1323866353255587,1
2024,lat_36_11249,-2.8035553859912135,1.0,-1.9922830472497313,1
2024,lat_36_11698,-4.004044632110705,1.0,-3.23345033848793,1
2024,lat_36_12148,-4.329941574607597,1.0,-2.9674820745556514,1
2024,lat_36_12598,-3.852776147384812,1.0,-2.9202265788753707,1
2024,lat_36_13048,-4.13453748503702,1.0,-3.5809013135214456,1
2023,lat_36_08549,-4.290162188035178,1.0,-1.205345378837626,2
2024,lat_36_08549,-4.570638202445716,2.0,-1.205345378837626,2
2023,lat_36_08999,-4.22999702779643,1.0,-3.318032000434538,2
2024,lat_36_08999,-2.35061012151384,2.0,-3.318032000434538,2
2023,lat_36_09449,-4.492649052801522,1.0,-2.5456036484098203,2
2024,lat_36_09449,-4.131525879912678,2.0,-2.5456036484098203,2
2023,lat_36_09899,-3.933099084921099,1.0,-3.1670336265473877,2
2024,lat_36_09899,-2.83589196644073,2.0,-3.1670336265473877,2
2023,lat_36_10349,-1.8232250088059292,1.0,-1.5837008874324525,2
2024,lat_36_10349,-1.4747877520406367,2.0,-1.5837008874324525,2
2023,lat_36_10799,-2.3729764004840987,1.0,-1.9572205404650722,2
2024,lat_36_10799,-2.1482707752286765,2.0,-1.9572205404650722,2
2023,lat_36_11249,-2.3496358237800443,1.0,-1.7449071948780615,2
2024,lat_36_11249,-2.8035553859912135,2.0,-1.7449071948780615,2
2023,lat_36_11698,-4.605170185988091,1.0,-2.3255668930484483,2
2024,lat_36_11698,-4.004044632110705,2.0,-2.3255668930484483,2
2023,lat_36_12148,-4.498476789270406,1.0,-1.9695353076631692,2
2024,lat_36_12148,-4.329941574607597,2.0,-1.9695353076631692,2
2023,lat_36_12598,-4.261077997597968,1.0,-2.055637990188357,2
2024,lat_36_12598,-3.852776147384812,2.0,-2.055637990188357,2
2023,lat_36_13048,-4.252929512739863,1.0,-3.141687086069976,2
2024,lat_36_13048,-4.13453748503702,2.0,-3.141687086069976,2
2022,lat_36_08549,-1.1929081182347607,1.0,-1.2141103020313808,3
2023,lat_36_08549,-4.290162188035178,2.0,-1.2141103020313808,3
2024,lat_36_08549,-4.570638202445716,3.0,-1.2141103020313808,3
2022,lat_36_08999,-3.9056189665983982,1.0,-2.946754960094725,3
2023,lat_36_08999,-4.22999702779643,2.0,-2.946754960094725,3
2024,lat_36_08999,-2.35061012151384,3.0,-2.946754960094725,3
2022,lat_36_09449,-2.8562656756034253,1.0,-2.3543956256076055,3
2023,lat_36_09449,-4.492649052801522,2.0,-2.3543956256076055,3
2024,lat_36_09449,-4.131525879912678,3.0,-2.3543956256076055,3
2022,lat_36_09899,-3.947217868200645,1.0,-2.675230885492971,3
2023,lat_36_09899,-3.933099084921099,2.0,-2.675230885492971,3
2024,lat_36_09899,-2.83589196644073,3.0,-2.675230885492971,3
2022,lat_36_10349,-1.4573428428085486,1.0,-1.6502648899304755,3
2023,lat_36_10349,-1.8232250088059292,2.0,-1.6502648899304755,3
2024,lat_36_10349,-1.4747877520406367,3.0,-1.6502648899304755,3
2022,lat_36_10799,-1.7635637092174457,1.0,-2.062038145159257,3
2023,lat_36_10799,-2.3729764004840987,2.0,-2.062038145159257,3
2024,lat_36_10799,-2.1482707752286765,3.0,-2.062038145159257,3
2022,lat_36_11249,-1.3905000356666306,1.0,-1.9447199031374185,3
2023,lat_36_11249,-2.3496358237800443,2.0,-1.9447199031374185,3
2024,lat_36_11249,-2.8035553859912135,3.0,-1.9447199031374185,3
2022,lat_36_11698,-2.7931933374976934,1.0,-2.037550215715587,3
2023,lat_36_11698,-4.605170185988091,2.0,-2.037550215715587,3
2024,lat_36_11698,-4.004044632110705,3.0,-2.037550215715587,3
2022,lat_36_12148,-2.014888701031007,1.0,-1.9305283945186378,3
2023,lat_36_12148,-4.498476789270406,2.0,-1.9305283945186378,3
2024,lat_36_12148,-4.329941574607597,3.0,-1.9305283945186378,3
2022,lat_36_12598,-1.786417682123372,1.0,-2.2090468397772227,3
2023,lat_36_12598,-4.261077997597968,2.0,-2.2090468397772227,3
2024,lat_36_12598,-3.852776147384812,3.0,-2.2090468397772227,3
2022,lat_36_13048,-2.919342556067837,1.0,-3.256843746007868,3
2023,lat_36_13048,-4.252929512739863,2.0,-3.256843746007868,3
2024,lat_36_13048,-4.13453748503702,3.0,-3.256843746007868,3
2021,lat_36_08549,-1.5333531309772477,1.0,-1.0446331571513416,4
2022,lat_36_08549,-1.1929081182347607,2.0,-1.0446331571513416,4
2023,lat_36_08549,-4.290162188035178,3.0,-1.0446331571513416,4
2024,lat_36_08549,-4.570638202445716,4.0,-1.0446331571513416,4
2021,lat_36_08999,-4.5200079797018455,1.0,-2.0501247032876924,4
2022,lat_36_08999,-3.9056189665983982,2.0,-2.0501247032876924,4
2023,lat_36_08999,-4.22999702779643,3.0,-2.0501247032876924,4
2024,lat_36_08999,-2.35061012151384,4.0,-2.0501247032876924,4
2021,lat_36_09449,-3.0436224605093134,1.0,-1.9592725478761543,4
2022,lat_36_09449,-2.8562656756034253,2.0,-1.9592725478761543,4
2023,lat_36_09449,-4.492649052801522,3.0,-1.9592725478761543,4
2024,lat_36_09449,-4.131525879912678,4.0,-1.9592725478761543,4
2021,lat_36_09899,-4.605170185988091,1.0,-1.5835493538411252,4
2022,lat_36_09899,-3.947217868200645,2.0,-1.5835493538411252,4
2023,lat_36_09899,-3.933099084921099,3.0,-1.5835493538411252,4
2024,lat_36_09899,-2.83589196644073,4.0,-1.5835493538411252,4
2021,lat_36_10349,-3.036719092619263,1.0,-0.8760015544810785,4
2022,lat_36_10349,-1.4573428428085486,2.0,-0.8760015544810785,4
2023,lat_36_10349,-1.8232250088059292,3.0,-0.8760015544810785,4
2024,lat_36_10349,-1.4747877520406367,4.0,-0.8760015544810785,4
2021,lat_36_10799,-3.3237005823553085,1.0,-1.355484482615164,4
2022,lat_36_10799,-1.7635637092174457,2.0,-1.355484482615164,4
2023,lat_36_10799,-2.3729764004840987,3.0,-1.355484482615164,4
2024,lat_36_10799,-2.1482707752286765,4.0,-1.355484482615164,4
2021,lat_36_11249,-3.1618076864327787,1.0,-1.261002827244046,4
2022,lat_36_11249,-1.3905000356666306,2.0,-1.261002827244046,4
2023,lat_36_11249,-2.3496358237800443,3.0,-1.261002827244046,4
2024,lat_36_11249,-2.8035553859912135,4.0,-1.261002827244046,4
2021,lat_36_11698,-3.804831970999918,1.0,-1.0449854049660665,4
2022,lat_36_11698,-2.7931933374976934,2.0,-1.0449854049660665,4
2023,lat_36_11698,-4.605170185988091,3.0,-1.0449854049660665,4
2024,lat_36_11698,-4.004044632110705,4.0,-1.0449854049660665,4
2021,lat_36_12148,-2.87501688415025,1.0,-1.3986858080018223,4
2022,lat_36_12148,-2.014888701031007,2.0,-1.3986858080018223,4
2023,lat_36_12148,-4.498476789270406,3.0,-1.3986858080018223,4
2024,lat_36_12148,-4.329941574607597,4.0,-1.3986858080018223,4
2021,lat_36_12598,-2.40023022445066,1.0,-2.09760313154194,4
2022,lat_36_12598,-1.786417682123372,2.0,-2.09760313154194,4
2023,lat_36_12598,-4.261077997597968,3.0,-2.09760313154194,4
2024,lat_36_12598,-3.852776147384812,4.0,-2.09760313154194,4
2021,lat_36_13048,-3.7274502089592016,1.0,-2.9692320380244563,4
2022,lat_36_13048,-2.919342556067837,2.0,-2.9692320380244563,4
2023,lat_36_13048,-4.252929512739863,3.0,-2.9692320380244563,4
2024,lat_36_13048,-4.13453748503702,4.0,-2.9692320380244563,4
2020,lat_36_08549,-0.9215409768076366,1.0,-1.1203464922996302,5
2021,lat_36_08549,-1.5333531309772477,2.0,-1.1203464922996302,5
2022,lat_36_08549,-1.1929081182347607,3.0,-1.1203464922996302,5
2023,lat_36_08549,-4.290162188035178,4.0,-1.1203464922996302,5
2024,lat_36_08549,-4.570638202445716,5.0,-1.1203464922996302,5
2020,lat_36_08999,-1.8735547825828502,1.0,-2.142365102447816,5
2021,lat_36_08999,-4.5200079797018455,2.0,-2.142365102447816,5
2022,lat_36_08999,-3.9056189665983982,3.0,-2.142365102447816,5
2023,lat_36_08999,-4.22999702779643,4.0,-2.142365102447816,5
2024,lat_36_08999,-2.35061012151384,5.0,-2.142365102447816,5
2020,lat_36_09449,-1.8590870634473216,1.0,-2.025963422553262,5
2021,lat_36_09449,-3.0436224605093134,2.0,-2.025963422553262,5
2022,lat_36_09449,-2.8562656756034253,3.0,-2.025963422553262,5
2023,lat_36_09449,-4.492649052801522,4.0,-2.025963422553262,5
2024,lat_36_09449,-4.131525879912678,5.0,-2.025963422553262,5
2020,lat_36_09899,-1.7996749613045864,1.0,-1.4622132027457364,5
2021,lat_36_09899,-4.605170185988091,2.0,-1.4622132027457364,5
2022,lat_36_09899,-3.947217868200645,3.0,-1.4622132027457364,5
2023,lat_36_09899,-3.933099084921099,4.0,-1.4622132027457364,5
2024,lat_36_09899,-2.83589196644073,5.0,-1.4622132027457364,5
2020,lat_36_10349,-0.7703877753974254,1.0,-0.9382685418970143,5
2021,lat_36_10349,-3.036719092619263,2.0,-0.9382685418970143,5
2022,lat_36_10349,-1.4573428428085486,3.0,-0.9382685418970143,5
2023,lat_36_10349,-1.8232250088059292,4.0,-0.9382685418970143,5
2024,lat_36_10349,-1.4747877520406367,5.0,-0.9382685418970143,5
2020,lat_36_10799,-1.3458682756582796,1.0,-1.3579760685964628,5
2021,lat_36_10799,-3.3237005823553085,2.0,-1.3579760685964628,5
2022,lat_36_10799,-1.7635637092174457,3.0,-1.3579760685964628,5
2023,lat_36_10799,-2.3729764004840987,4.0,-1.3579760685964628,5
2024,lat_36_10799,-2.1482707752286765,5.0,-1.3579760685964628,5
2020,lat_36_11249,-1.4092484672186958,1.0,-1.1821257214417014,5
2021,lat_36_11249,-3.1618076864327787,2.0,-1.1821257214417014,5
2022,lat_36_11249,-1.3905000356666306,3.0,-1.1821257214417014,5
2023,lat_36_11249,-2.3496358237800443,4.0,-1.1821257214417014,5
2024,lat_36_11249,-2.8035553859912135,5.0,-1.1821257214417014,5
2020,lat_36_11698,-0.5885853245359539,1.0,-1.2945337366871812,5
2021,lat_36_11698,-3.804831970999918,2.0,-1.2945337366871812,5
2022,lat_36_11698,-2.7931933374976934,3.0,-1.2945337366871812,5
2023,lat_36_11698,-4.605170185988091,4.0,-1.2945337366871812,5
2024,lat_36_11698,-4.004044632110705,5.0,-1.2945337366871812,5
2020,lat_36_12148,-1.5651309574357808,1.0,-1.3094502880756775,5
2021,lat_36_12148,-2.87501688415025,2.0,-1.3094502880756775,5
2022,lat_36_12148,-2.014888701031007,3.0,-1.3094502880756775,5
2023,lat_36_12148,-4.498476789270406,4.0,-1.3094502880756775,5
2024,lat_36_12148,-4.329941574607597,5.0,-1.3094502880756775,5
2020,lat_36_12598,-2.346413680915321,1.0,-1.9602990217030207,5
2021,lat_36_12598,-2.40023022445066,2.0,-1.9602990217030207,5
2022,lat_36_12598,-1.786417682123372,3.0,-1.9602990217030207,5
2023,lat_36_12598,-4.261077997597968,4.0,-1.9602990217030207,5
2024,lat_36_12598,-3.852776147384812,5.0,-1.9602990217030207,5
2020,lat_36_13048,-3.282913954279421,1.0,-2.7731730722242567,5
2021,lat_36_13048,-3.7274502089592016,2.0,-2.7731730722242567,5
2022,lat_36_13048,-2.919342556067837,3.0,-2.7731730722242567,5
2023,lat_36_13048,-4.252929512739863,4.0,-2.7731730722242567,5
2024,lat_36_13048,-4.13453748503702,5.0,-2.7731730722242567,5
2019,lat_36_08549,-1.0115671284653545,1.0,-1.232573206467731,6
2020,lat_36_08549,-0.9215409768076366,2.0,-1.232573206467731,6
2021,lat_36_08549,-1.5333531309772477,3.0,-1.232573206467731,6
2022,lat_36_08549,-1.1929081182347607,4.0,-1.232573206467731,6
2023,lat_36_08549,-4.290162188035178,5.0,-1.232573206467731,6
2024,lat_36_08549,-4.570638202445716,6.0,-1.232573206467731,6
2019,lat_36_08999,-3.39974650462315,1.0,-1.5251184715661246,6
2020,lat_36_08999,-1.8735547825828502,2.0,-1.5251184715661246,6
2021,lat_36_08999,-4.5200079797018455,3.0,-1.5251184715661246,6
2022,lat_36_08999,-3.9056189665983982,4.0,-1.5251184715661246,6
2023,lat_36_08999,-4.22999702779643,5.0,-1.5251184715661246,6
2024,lat_36_08999,-2.35061012151384,6.0,-1.5251184715661246,6
2019,lat_36_09449,-2.97826640367865,1.0,-1.569883941915356,6
2020,lat_36_09449,-1.8590870634473216,2.0,-1.569883941915356,6
2021,lat_36_09449,-3.0436224605093134,3.0,-1.569883941915356,6
2022,lat_36_09449,-2.8562656756034253,4.0,-1.569883941915356,6
2023,lat_36_09449,-4.492649052801522,5.0,-1.569883941915356,6
2024,lat_36_09449,-4.131525879912678,6.0,-1.569883941915356,6
2019,lat_36_09899,-1.6700491135563147,1.0,-1.4177639056914066,6
2020,lat_36_09899,-1.7996749613045864,2.0,-1.4177639056914066,6
2021,lat_36_09899,-4.605170185988091,3.0,-1.4177639056914066,6
2022,lat_36_09899,-3.947217868200645,4.0,-1.4177639056914066,6
2023,lat_36_09899,-3.933099084921099,5.0,-1.4177639056914066,6
2024,lat_36_09899,-2.83589196644073,6.0,-1.4177639056914066,6
2019,lat_36_10349,-0.7768908600768161,1.0,-1.0748851983953018,6
2020,lat_36_10349,-0.7703877753974254,2.0,-1.0748851983953018,6
2021,lat_36_10349,-3.036719092619263,3.0,-1.0748851983953018,6
2022,lat_36_10349,-1.4573428428085486,4.0,-1.0748851983953018,6
2023,lat_36_10349,-1.8232250088059292,5.0,-1.0748851983953018,6
2024,lat_36_10349,-1.4747877520406367,6.0,-1.0748851983953018,6
2019,lat_36_10799,-1.1978946148853635,1.0,-1.5010532012507,6
2020,lat_36_10799,-1.3458682756582796,2.0,-1.5010532012507,6
2021,lat_36_10799,-3.3237005823553085,3.0,-1.5010532012507,6
2022,lat_36_10799,-1.7635637092174457,4.0,-1.5010532012507,6
2023,lat_36_10799,-2.3729764004840987,5.0,-1.5010532012507,6
2024,lat_36_10799,-2.1482707752286765,6.0,-1.5010532012507,6
2019,lat_36_11249,-1.117934251557646,1.0,-1.2685477904546882,6
2020,lat_36_11249,-1.4092484672186958,2.0,-1.2685477904546882,6
2021,lat_36_11249,-3.1618076864327787,3.0,-1.2685477904546882,6
2022,lat_36_11249,-1.3905000356666306,4.0,-1.2685477904546882,6
2023,lat_36_11249,-2.3496358237800443,5.0,-1.2685477904546882,6
2024,lat_36_11249,-2.8035553859912135,6.0,-1.2685477904546882,6
2019,lat_36_11698,-1.193762519665855,1.0,-1.4175655217684542,6
2020,lat_36_11698,-0.5885853245359539,2.0,-1.4175655217684542,6
2021,lat_36_11698,-3.804831970999918,3.0,-1.4175655217684542,6
2022,lat_36_11698,-2.7931933374976934,4.0,-1.4175655217684542,6
2023,lat_36_11698,-4.605170185988091,5.0,-1.4175655217684542,6
2024,lat_36_11698,-4.004044632110705,6.0,-1.4175655217684542,6
2019,lat_36_12148,-1.5051118077097254,1.0,-1.2664278508746432,6
2020,lat_36_12148,-1.5651309574357808,2.0,-1.2664278508746432,6
2021,lat_36_12148,-2.87501688415025,3.0,-1.2664278508746432,6
2022,lat_36_12148,-2.014888701031007,4.0,-1.2664278508746432,6
2023,lat_36_12148,-4.498476789270406,5.0,-1.2664278508746432,6
2024,lat_36_12148,-4.329941574607597,6.0,-1.2664278508746432,6
2019,lat_36_12598,-2.519483084727414,1.0,-1.710970755439531,6
2020,lat_36_12598,-2.346413680915321,2.0,-1.710970755439531,6
2021,lat_36_12598,-2.40023022445066,3.0,-1.710970755439531,6
2022,lat_36_12598,-1.786417682123372,4.0,-1.710970755439531,6
2023,lat_36_12598,-4.261077997597968,5.0,-1.710970755439531,6
2024,lat_36_12598,-3.852776147384812,6.0,-1.710970755439531,6
2019,lat_36_13048,-3.967871589222386,1.0,-2.1678645672482864,6
2020,lat_36_13048,-3.282913954279421,2.0,-2.1678645672482864,6
2021,lat_36_13048,-3.7274502089592016,3.0,-2.1678645672482864,6
2022,lat_36_13048,-2.919342556067837,4.0,-2.1678645672482864,6
2023,lat_36_13048,-4.252929512739863,5.0,-2.1678645672482864,6
2024,lat_36_13048,-4.13453748503702,6.0,-2.1678645672482864,6
2018,lat_36_08549,-0.405127327324679,1.0,-1.6098544391411214,7
2019,lat_36_08549,-1.0115671284653545,2.0,-1.6098544391411214,7
2020,lat_36_08549,-0.9215409768076366,3.0,-1.6098544391411214,7
2021,lat_36_08549,-1.5333531309772477,4.0,-1.6098544391411214,7
2022,lat_36_08549,-1.1929081182347607,5.0,-1.6098544391411214,7
2023,lat_36_08549,-4.290162188035178,6.0,-1.6098544391411214,7
2024,lat_36_08549,-4.570638202445716,7.0,-1.6098544391411214,7
2018,lat_36_08999,-0.53327996027333,1.0,-2.0075404072993583,7
2019,lat_36_08999,-3.39974650462315,2.0,-2.0075404072993583,7
2020,lat_36_08999,-1.8735547825828502,3.0,-2.0075404072993583,7
2021,lat_36_08999,-4.5200079797018455,4.0,-2.0075404072993583,7
2022,lat_36_08999,-3.9056189665983982,5.0,-2.0075404072993583,7
2023,lat_36_08999,-4.22999702779643,6.0,-2.0075404072993583,7
2024,lat_36_08999,-2.35061012151384,7.0,-2.0075404072993583,7
2018,lat_36_09449,-0.3551518986729765,1.0,-2.207851074228035,7
2019,lat_36_09449,-2.97826640367865,2.0,-2.207851074228035,7
2020,lat_36_09449,-1.8590870634473216,3.0,-2.207851074228035,7
2021,lat_36_09449,-3.0436224605093134,4.0,-2.207851074228035,7
2022,lat_36_09449,-2.8562656756034253,5.0,-2.207851074228035,7
2023,lat_36_09449,-4.492649052801522,6.0,-2.207851074228035,7
2024,lat_36_09449,-4.131525879912678,7.0,-2.207851074228035,7
2018,lat_36_09899,-0.724077887146502,1.0,-1.6856846799480445,7
2019,lat_36_09899,-1.6700491135563147,2.0,-1.6856846799480445,7
2020,lat_36_09899,-1.7996749613045864,3.0,-1.6856846799480445,7
2021,lat_36_09899,-4.605170185988091,4.0,-1.6856846799480445,7
2022,lat_36_09899,-3.947217868200645,5.0,-1.6856846799480445,7
2023,lat_36_09899,-3.933099084921099,6.0,-1.6856846799480445,7
2024,lat_36_09899,-2.83589196644073,7.0,-1.6856846799480445,7
2018,lat_36_10349,-0.3899784881310845,1.0,-1.3703453693337326,7
2019,lat_36_10349,-0.7768908600768161,2.0,-1.3703453693337326,7
2020,lat_36_10349,-0.7703877753974254,3.0,-1.3703453693337326,7
2021,lat_36_10349,-3.036719092619263,4.0,-1.3703453693337326,7
2022,lat_36_10349,-1.4573428428085486,5.0,-1.3703453693337326,7
2023,lat_36_10349,-1.8232250088059292,6.0,-1.3703453693337326,7
2024,lat_36_10349,-1.4747877520406367,7.0,-1.3703453693337326,7
2018,lat_36_10799,-0.9369815786228689,1.0,-1.7032595013719924,7
2019,lat_36_10799,-1.1978946148853635,2.0,-1.7032595013719924,7
2020,lat_36_10799,-1.3458682756582796,3.0,-1.7032595013719924,7
2021,lat_36_10799,-3.3237005823553085,4.0,-1.7032595013719924,7
2022,lat_36_10799,-1.7635637092174457,5.0,-1.7032595013719924,7
2023,lat_36_10799,-2.3729764004840987,6.0,-1.7032595013719924,7
2024,lat_36_10799,-2.1482707752286765,7.0,-1.7032595013719924,7
2018,lat_36_11249,-0.660087828064599,1.0,-1.5161830423818086,7
2019,lat_36_11249,-1.117934251557646,2.0,-1.5161830423818086,7
2020,lat_36_11249,-1.4092484672186958,3.0,-1.5161830423818086,7
2021,lat_36_11249,-3.1618076864327787,4.0,-1.5161830423818086,7
2022,lat_36_11249,-1.3905000356666306,5.0,-1.5161830423818086,7
2023,lat_36_11249,-2.3496358237800443,6.0,-1.5161830423818086,7
2024,lat_36_11249,-2.8035553859912135,7.0,-1.5161830423818086,7
2018,lat_36_11698,-0.5687481925630901,1.0,-1.7813954528611702,7
2019,lat_36_11698,-1.193762519665855,2.0,-1.7813954528611702,7
2020,lat_36_11698,-0.5885853245359539,3.0,-1.7813954528611702,7
2021,lat_36_11698,-3.804831970999918,4.0,-1.7813954528611702,7
2022,lat_36_11698,-2.7931933374976934,5.0,-1.7813954528611702,7
2023,lat_36_11698,-4.605170185988091,6.0,-1.7813954528611702,7
2024,lat_36_11698,-4.004044632110705,7.0,-1.7813954528611702,7
2018,lat_36_12148,-0.46055848098175656,1.0,-1.6122063557274788,7
2019,lat_36_12148,-1.5051118077097254,2.0,-1.6122063557274788,7
2020,lat_36_12148,-1.5651309574357808,3.0,-1.6122063557274788,7
2021,lat_36_12148,-2.87501688415025,4.0,-1.6122063557274788,7
2022,lat_36_12148,-2.014888701031007,5.0,-1.6122063557274788,7
2023,lat_36_12148,-4.498476789270406,6.0,-1.6122063557274788,7
2024,lat_36_12148,-4.329941574607597,7.0,-1.6122063557274788,7
2018,lat_36_12598,-0.9671737799285544,1.0,-2.0467734006132363,7
2019,lat_36_12598,-2.519483084727414,2.0,-2.0467734006132363,7
2020,lat_36_12598,-2.346413680915321,3.0,-2.0467734006132363,7
2021,lat_36_12598,-2.40023022445066,4.0,-2.0467734006132363,7
2022,lat_36_12598,-1.786417682123372,5.0,-2.0467734006132363,7
2023,lat_36_12598,-4.261077997597968,6.0,-2.0467734006132363,7
