year,variable,testing,horizon,forecast,fold
2024,x,-2.48993769905682,1.0,-1.3219418333853852,1
2023,x,-3.38640908102908,1.0,0.4111826495485146,2
2024,x,-2.48993769905682,2.0,-1.017341061661749,2
2022,x,-0.190856431133403,1.0,-0.8529609055743961,3
2023,x,-3.38640908102908,2.0,-0.8313401630969655,3
2024,x,-2.48993769905682,3.0,-0.99911485203308,3
2021,x,-0.430062379477202,1.0,-0.8277857526680288,4
2022,x,-0.190856431133403,2.0,-0.8661096685004749,4
2023,x,-3.38640908102908,3.0,-0.846926692206813,4
2024,x,-2.48993769905682,4.0,-1.0002804749931968,4
2020,x,-1.46465325863626,1.0,-0.9787729161334504,5
2021,x,-0.430062379477202,2.0,-0.8273629022453968,5
2022,x,-0.190856431133403,3.0,-0.8704909564021347,5
2023,x,-3.38640908102908,4.0,-0.8489503980915992,5
2024,x,-2.48993769905682,5.0,-1.0213396730714364,5
2019,x,-2.80518295443834,1.0,-0.8924750120386176,6
2020,x,-1.46465325863626,2.0,-0.9166723114816645,6
2021,x,-0.430062379477202,3.0,-0.7719318716109295,6
2022,x,-0.190856431133403,4.0,-0.811575929313793,6
2023,x,-3.38640908102908,5.0,-0.7916629189426733,6
2024,x,-2.48993769905682,6.0,-0.9606950018820396,6
2018,x,-0.314491370857987,1.0,-0.8780834103297459,7
2019,x,-2.80518295443834,2.0,-0.9163432556344833,7
2020,x,-1.46465325863626,3.0,-0.9431727558291485,7
2021,x,-0.430062379477202,4.0,-0.8045394105668446,7
2022,x,-0.190856431133403,5.0,-0.8264361024938391,7
2023,x,-3.38640908102908,6.0,-0.813470902210579,7
2024,x,-2.48993769905682,7.0,-1.0173323749219392,7
2017,x,-1.4010753226767,1.0,-0.9313449458502508,8
2018,x,-0.314491370857987,2.0,-0.9488343015122302,8
2019,x,-2.80518295443834,3.0,-0.954083992305258,8
2020,x,-1.46465325863626,4.0,-1.0107575091384478,8
2021,x,-0.430062379477202,5.0,-0.802255637455262,8
2022,x,-0.190856431133403,6.0,-0.8328707122947675,8
2023,x,-3.38640908102908,7.0,-0.8176529461921982,8
2024,x,-2.48993769905682,8.0,-1.1254343090534844,8
2016,x,-0.764743743296572,1.0,-2.6738034847692336,9
2017,x,-1.4010753226767,2.0,-1.4084816303488095,9
2018,x,-0.314491370857987,3.0,-0.8112368849423994,9
2019,x,-2.80518295443834,4.0,-0.8459902654181035,9
2020,x,-1.46465325863626,5.0,-0.8812329214256611,9
2021,x,-0.430062379477202,6.0,-0.7451102160546343,9
2022,x,-0.190856431133403,7.0,-0.7692594289092568,9
2023,x,-3.38640908102908,8.0,-0.7561764174267933,9
2024,x,-2.48993769905682,9.0,-1.1374192415347097,9
2015,x,-1.14194304957435,1.0,-1.8517184172567807,10
2016,x,-0.764743743296572,2.0,-3.775751634065477,10
2017,x,-1.4010753226767,3.0,-3.3094453015271625,10
2018,x,-0.314491370857987,4.0,-0.8609631612231579,10
2019,x,-2.80518295443834,5.0,-0.8813541862151214,10
2020,x,-1.46465325863626,6.0,-0.9326339080916106,10
2021,x,-0.430062379477202,7.0,-0.7375439730513246,10
2022,x,-0.190856431133403,8.0,-0.782206986810966,10
2023,x,-3.38640908102908,9.0,-0.7594162369905073,10
2024,x,-2.48993769905682,10.0,-1.331243108872211,10
2014,x,-2.08007429289592,1.0,-0.7505406374458816,11
2015,x,-1.14194304957435,2.0,-1.8363667383640834,11
2016,x,-0.764743743296572,3.0,-3.6953220364395225,11
2017,x,-1.4010753226767,4.0,-3.116313984105651,11
2018,x,-0.314491370857987,5.0,-0.792876302757219,11
2019,x,-2.80518295443834,6.0,-0.8163837965551592,11
2020,x,-1.46465325863626,7.0,-0.8799354655033164,11
