year,variable,testing,horizon,forecast,fold
2024,lat_36_00450,-3.711739310440754,1.0,-3.8803105504831437,1
2024,lat_36_00900,-4.44226481911977,1.0,-3.726374315931194,1
2024,lat_36_01350,-4.077544439710155,1.0,-3.639843444700931,1
2024,lat_36_01800,-3.5222565345618033,1.0,-2.9905209464725937,1
2024,lat_36_02250,-2.84738933434102,1.0,-3.743872130289088,1
2024,lat_36_02700,-2.85846095690616,1.0,-4.232383542424746,1
2024,lat_36_03150,-3.991514232083815,1.0,-4.3337687484842915,1
2024,lat_36_03600,-3.031866402768856,1.0,-4.4063125735155975,1
2024,lat_36_04050,-3.780850722879246,1.0,-3.4242527627739996,1
2024,lat_36_04500,-4.208334314372091,1.0,-5.201276819992342,1
2024,lat_36_05849,-4.605170185988091,1.0,-4.849268106612483,1
2024,lat_36_06299,-4.605170185988091,1.0,-4.282072389543913,1
2024,lat_36_06749,-2.7419420806699843,1.0,-2.615744845046457,1
2024,lat_36_07199,-3.043781772032634,1.0,-2.8611448999042057,1
2024,lat_36_07649,-4.394155471828453,1.0,-3.2534953803576303,1
2024,lat_36_08099,-4.591911314967573,1.0,-3.4468716590408857,1
2024,lat_36_08549,-4.570638202445716,1.0,-3.0542048441298713,1
2024,lat_36_08999,-2.35061012151384,1.0,-4.461148389586034,1
2024,lat_36_09449,-4.131525879912678,1.0,-4.090401097399819,1
2024,lat_36_09899,-2.83589196644073,1.0,-4.286822872328104,1
2024,lat_36_10349,-1.4747877520406367,1.0,-2.424540731102585,1
2024,lat_36_10799,-2.1482707752286765,1.0,-2.7194577762692633,1
2024,lat_36_11249,-2.8035553859912135,1.0,-2.708389895231755,1
2024,lat_36_11698,-4.004044632110705,1.0,-3.7559154999348396,1
2024,lat_36_12148,-4.329941574607597,1.0,-3.8672473949902235,1
2024,lat_36_12598,-3.852776147384812,1.0,-4.005505765646066,1
2024,lat_36_13048,-4.13453748503702,1.0,-4.7863639425105555,1
2024,lat_36_13498,-3.9919892525283913,1.0,-4.0882774761706955,1
2024,lat_36_13948,-2.685241233885117,1.0,-2.485046641138496,1
2024,lat_36_14398,-4.227818740555305,1.0,-3.752571866422576,1
2024,lat_36_14848,-3.824756992308279,1.0,-3.1907599240426525,1
2024,lat_36_15298,-4.380598550103056,1.0,-3.4233656852709835,1
2024,lat_36_15748,-4.411102366634724,1.0,-3.1159978298859508,1
2024,lat_36_16198,-3.303133866835818,1.0,-2.597251192088544,1
2024,lat_36_16648,-4.2114487718641005,1.0,-3.129532381678407,1
2024,lat_36_17098,-2.691602217950635,1.0,-5.348717809464195,1
2024,lat_36_17547,-2.2734157318248305,1.0,-5.600293174018038,1
2024,lat_36_17997,-2.5639070702915387,1.0,-3.3981929782086016,1
2024,lat_36_18447,-2.811001066084425,1.0,-2.230770941179818,1
2024,lat_36_19347,-4.605170185988091,1.0,-4.0346332167799694,1
2024,lat_36_19797,-3.6186460157600684,1.0,-3.817285963928761,1
2024,lat_36_20247,-2.907751798956203,1.0,-3.289508284796657,1
2024,lat_36_20697,-1.3474389141433085,1.0,-1.8343449620615464,1
2024,lat_36_21147,-2.446187478147792,1.0,-1.5904542345546426,1
2024,lat_36_21597,-2.579224468070338,1.0,-1.5119737902514334,1
2023,lat_36_00450,-4.323167861868939,1.0,-2.840570769920285,2
2024,lat_36_00450,-3.711739310440754,2.0,-2.9507847326419276,2
2023,lat_36_00900,-4.573138023868477,1.0,-2.232408884540249,2
2024,lat_36_00900,-4.44226481911977,2.0,-2.322138130891768,2
2023,lat_36_01350,-4.20897568437331,1.0,-2.298555136135513,2
2024,lat_36_01350,-4.077544439710155,2.0,-2.3597443285271087,2
2023,lat_36_01800,-3.3867927094275285,1.0,-1.9303767766916637,2
2024,lat_36_01800,-3.5222565345618033,2.0,-1.9922202859602314,2
2023,lat_36_02250,-4.585847695320484,1.0,-2.2540479196912453,2
2024,lat_36_02250,-2.84738933434102,2.0,-2.335242150215034,2
2023,lat_36_02700,-4.605170185988091,1.0,-2.6838344983039315,2
2024,lat_36_02700,-2.85846095690616,2.0,-2.784688728332107,2
2023,lat_36_03150,-4.44664592862927,1.0,-2.765755894764646,2
2024,lat_36_03150,-3.991514232083815,2.0,-2.901649440837417,2
2023,lat_36_03600,-4.605170185988091,1.0,-2.808378328969046,2
2024,lat_36_03600,-3.031866402768856,2.0,-2.937994790559328,2
2023,lat_36_04050,-4.540138530175832,1.0,-1.9368912968851462,2
2024,lat_36_04050,-3.780850722879246,2.0,-2.0047265976481783,2
2023,lat_36_04500,-4.605170185988091,1.0,-4.954067748000931,2
